"code_uhbr","finest_name","abundance","date","method","community"
"AF_C_B3_R1","Actinoplanes cyaneus::Cluster_384",148,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Puia::Cluster_386",139,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Sphingomonas::Cluster_517",238,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Acidobacteriales::Cluster_516",114,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Burkholderia-Caballeronia-Paraburkholderia::Cluster_387",82,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","C0119::Cluster_742",94,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Oxalobacteraceae::Cluster_572",128,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Massilia::Cluster_388",73,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","BIrii41::Cluster_804",142,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Flavisolibacter swuensis::Cluster_528",73,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Diplorickettsiaceae::Cluster_1743",82,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Flavisolibacter::Cluster_775",69,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Microscillaceae::Cluster_551",113,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Candidatus Solibacter::Cluster_782",113,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Bryobacter::Cluster_836",75,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Haliangium::Cluster_559",165,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Noviherbaspirillum::Cluster_616",159,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Brachybacterium::Cluster_1",71,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Sphingomonas::Cluster_2",1400,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Micrococcaceae::Cluster_3",840,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Angustibacter::Cluster_62",81,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Bacillus::Cluster_4",1717,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Actinoplanes atraurantiacus::Cluster_63",143,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Xanthobacteraceae::Cluster_5",1145,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Myxococcaceae::Cluster_626",144,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Microvirga::Cluster_9",76,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Acidobacteriales::Cluster_10",827,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Skermanella::Cluster_11",107,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Bacillus::Cluster_12",254,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Subgroup 10::Cluster_3339",94,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Streptomyces::Cluster_14",140,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Bryobacter::Cluster_16",635,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Bryobacter::Cluster_19",171,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Bryobacter::Cluster_21",77,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Bacillus::Cluster_22",958,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Bacilli::Cluster_23",152,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","67-14::Cluster_25",601,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Blastocatellaceae::Cluster_26",282,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","SC-I-84::Cluster_27",517,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Gemmatimonas::Cluster_870",80,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Sandaracinaceae::Cluster_31",115,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Sandaracinaceae::Cluster_647",245,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Massilia::Cluster_32",215,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Sphingomonas::Cluster_33",109,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Candidatus Paracaedibacter::Cluster_649",70,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Candidatus Udaeobacter::Cluster_36",84,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Tychonema CCAP 1459-11B::Cluster_38",106,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Sphingomonas::Cluster_43",268,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Jatrophihabitans::Cluster_1668",76,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Sphingomonas::Cluster_46",79,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Candidatus Udaeobacter::Cluster_49",106,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Rhodanobacter::Cluster_48",255,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Archangium gephyra::Cluster_51",75,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Nitrospira::Cluster_52",134,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","BIrii41::Cluster_2231",68,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Micrococcaceae::Cluster_56",322,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Myxococcaceae::Cluster_57",131,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Blastococcus::Cluster_58",113,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Ellin517::Cluster_1950",122,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Flavisolibacter ginsengisoli::Cluster_678",77,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Puia::Cluster_903",110,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Segetibacter::Cluster_958",67,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Cyanobacteriales::Cluster_2233",97,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Ellin516::Cluster_2303",71,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Conexibacter::Cluster_697",91,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Sandaracinaceae::Cluster_930",130,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Myxococcaceae::Cluster_1703",253,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","C0119::Cluster_990",72,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Blastocatellaceae::Cluster_2004",76,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Chitinophaga filiformis::Cluster_2356",84,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium::Cluster_2033",78,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Paenibacillaceae::Cluster_1026",103,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Massilia::Cluster_2062",84,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Oxalophagus::Cluster_1062",77,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Occallatibacter::Cluster_1069",84,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R1","Chitinophagaceae::Cluster_5981",92,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Haliangium::Cluster_1067",64,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","C0119::Cluster_1082",75,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Granulicella::Cluster_1137",77,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Oxalophagus oxalicus::Cluster_1136",98,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Massilia::Cluster_1228",63,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Cellvibrio::Cluster_582",59,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","C0119::Cluster_570",85,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Noviherbaspirillum::Cluster_589",80,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Candidatus Solibacter::Cluster_1278",94,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Noviherbaspirillum::Cluster_616",101,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Candidatus Solibacter::Cluster_627",60,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bacillus::Cluster_65",163,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Myxococcaceae::Cluster_626",82,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Streptomyces::Cluster_1296",64,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Candidatus Solibacter::Cluster_631",69,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Rhizobacter::Cluster_77",106,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bryobacter::Cluster_83",288,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Luteimonas::Cluster_88",66,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Dactylosporangium::Cluster_89",65,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sandaracinaceae::Cluster_647",68,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Candidatus Paracaedibacter::Cluster_649",67,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Flavobacterium::Cluster_96",68,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bryobacter::Cluster_105",99,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Gemmatimonas::Cluster_106",73,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Amycolatopsis::Cluster_107",78,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Methylobacterium-Methylorubrum::Cluster_111",96,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Actinoplanes::Cluster_1338",59,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Flavisolibacter ginsengisoli::Cluster_678",64,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bacillus::Cluster_123",375,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Gemmatimonas::Cluster_124",252,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Acidothermus::Cluster_683",69,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Flavobacterium johnsoniae::Cluster_126",145,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium::Cluster_127",77,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Pseudolabrys::Cluster_128",86,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Myxococcaceae::Cluster_132",133,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Actinoplanes::Cluster_135",100,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Burkholderia-Caballeronia-Paraburkholderia::Cluster_136",204,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","possible genus 04::Cluster_699",59,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Conexibacter::Cluster_697",97,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Acidobacteriales::Cluster_144",169,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","67-14::Cluster_921",244,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Acidobacteriales::Cluster_145",111,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Roseiflexaceae::Cluster_147",109,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Blastocatellaceae::Cluster_148",57,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sandaracinaceae::Cluster_1430",130,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sandaracinaceae::Cluster_930",69,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Gaiellales::Cluster_162",128,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Candidatus Solibacter::Cluster_782",85,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Chitinophagaceae::Cluster_233",135,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Ellin6055::Cluster_235",82,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Saccharimonadales::Cluster_1454",65,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Segetibacter::Cluster_958",60,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Actinoplanes nipponensis::Cluster_180",163,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Devosia::Cluster_241",69,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Lysobacter::Cluster_242",126,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Chitinophaga::Cluster_244",66,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bryobacter::Cluster_811",70,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Nitrosospira::Cluster_194",106,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Gaiellales::Cluster_252",150,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Candidatus Koribacter::Cluster_197",93,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Uliginosibacterium::Cluster_809",61,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Devosia::Cluster_817",57,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Flavobacterium::Cluster_202",476,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Chitinophaga pinensis::Cluster_259",61,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Pseudolabrys::Cluster_206",95,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Microscillaceae::Cluster_261",137,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bryobacter::Cluster_267",58,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Terrabacter::Cluster_268",153,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Vicinamibacteraceae::Cluster_214",65,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Aquabacterium::Cluster_3250",63,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Gaiellales::Cluster_219",74,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bryobacter::Cluster_836",70,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Aetherobacter rufus::Cluster_276",168,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Ellin6067::Cluster_277",62,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Opitutus::Cluster_223",122,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bradyrhizobium::Cluster_226",107,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Microscillaceae::Cluster_5938",62,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bryobacter::Cluster_284",57,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Occallatibacter::Cluster_1069",77,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Subgroup 7::Cluster_287",280,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Herpetosiphon::Cluster_288",158,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Stenotrophobacter::Cluster_295",75,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sandaracinaceae::Cluster_851",82,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Flavobacterium::Cluster_292",66,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Aridibacter::Cluster_858",70,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Candidatus Solibacter::Cluster_305",162,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Flavisolibacter::Cluster_874",60,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Micropepsaceae::Cluster_325",67,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Chitinophagaceae::Cluster_337",114,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Streptomyces::Cluster_339",115,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sphingomonas::Cluster_343",57,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","SC-I-84::Cluster_345",87,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Microscillaceae::Cluster_408",56,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Acidibacter::Cluster_352",123,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Roseiflexaceae::Cluster_354",62,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Acetobacteraceae::Cluster_356",60,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","67-14::Cluster_416",103,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Streptomyces::Cluster_420",65,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Actinoplanes::Cluster_379",85,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Candidatus Solibacter::Cluster_435",131,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Microscillaceae::Cluster_438",146,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Puia::Cluster_386",93,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Roseiflexaceae::Cluster_446",57,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Crossiella::Cluster_462",63,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Devosia::Cluster_3710",107,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Nitrospira::Cluster_503",164,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sphingomonas::Cluster_517",165,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sphingomonas::Cluster_526",115,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Flavobacterium aquicola::Cluster_1719",153,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Microscillaceae::Cluster_551",66,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Gemmatimonas::Cluster_556",68,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Haliangium::Cluster_559",169,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Dyadobacter::Cluster_1992",261,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Herpetosiphon::Cluster_1870",148,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Cellulomonas pakistanensis::Cluster_1882",76,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Massilia::Cluster_2062",58,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Ellin516::Cluster_2303",79,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Brachybacterium::Cluster_1",184,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sphingomonas::Cluster_2",1006,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Micrococcaceae::Cluster_3",640,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bacillus::Cluster_4",779,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Xanthobacteraceae::Cluster_5",828,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Acidobacteriales::Cluster_10",506,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Skermanella::Cluster_11",58,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bacillus::Cluster_12",164,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Streptomyces::Cluster_14",101,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bryobacter::Cluster_16",612,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bryobacter::Cluster_19",151,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bryobacter::Cluster_21",77,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bacillus::Cluster_22",657,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Bacilli::Cluster_23",108,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","67-14::Cluster_25",381,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Blastocatellaceae::Cluster_26",288,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","SC-I-84::Cluster_27",352,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sandaracinaceae::Cluster_31",105,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Massilia::Cluster_32",257,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sphingomonas::Cluster_33",111,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Aliihoeflea::Cluster_37",62,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Tychonema CCAP 1459-11B::Cluster_38",109,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sphingomonas::Cluster_43",316,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sphingomonas::Cluster_46",108,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Rhodanobacter::Cluster_48",154,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Aridibacter::Cluster_50",98,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Nitrospira::Cluster_52",81,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Micrococcaceae::Cluster_56",124,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Myxococcaceae::Cluster_57",392,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Blastococcus::Cluster_58",72,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Adhaeribacter::Cluster_60",56,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R2","Sandaracinaceae::Cluster_5337",67,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","C0119::Cluster_1082",101,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Flavisolibacter ginsengisoli::Cluster_1235",77,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Candidatus Solibacter::Cluster_1278",103,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Candidatus Koribacter::Cluster_1283",75,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Aetherobacter rufus::Cluster_1282",77,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Flavisolibacter::Cluster_1229",81,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Granulicella::Cluster_1137",101,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Chitinophagaceae::Cluster_1191",71,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Oxalophagus oxalicus::Cluster_1136",73,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Streptomyces::Cluster_1296",238,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","A4b::Cluster_1325",100,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Saccharimonadales::Cluster_1454",83,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Archangium::Cluster_1683",69,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Oxalobacteraceae::Cluster_2002",107,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Massilia::Cluster_2062",71,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","BIrii41::Cluster_2096",93,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Aurantisolimonas::Cluster_2311",70,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Bacillus::Cluster_65",195,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Sandaracinaceae::Cluster_72",83,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Rhizobacter::Cluster_77",81,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Devosia::Cluster_78",75,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Bryobacter::Cluster_83",289,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Flavobacterium::Cluster_96",108,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Microscillaceae::Cluster_97",141,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Gemmatimonas::Cluster_106",125,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Amycolatopsis::Cluster_107",81,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Methylobacterium-Methylorubrum::Cluster_111",95,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Myxococcaceae::Cluster_118",104,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Bacillus::Cluster_123",471,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Gemmatimonas::Cluster_124",413,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Pseudolabrys::Cluster_128",109,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Myxococcaceae::Cluster_132",139,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Actinoplanes::Cluster_135",103,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Burkholderia-Caballeronia-Paraburkholderia::Cluster_136",99,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Acidobacteriales::Cluster_144",226,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Acidobacteriales::Cluster_145",86,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Roseiflexaceae::Cluster_147",196,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Blastocatellaceae::Cluster_148",104,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Gaiellales::Cluster_162",112,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Alphaproteobacteria::Cluster_170",84,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Actinoplanes nipponensis::Cluster_180",163,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Nitrosospira::Cluster_194",153,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Candidatus Koribacter::Cluster_197",120,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Pseudolabrys::Cluster_206",121,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Sphingomonas::Cluster_213",77,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Ohtaekwangia::Cluster_215",163,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Vicinamibacteraceae::Cluster_214",161,"17/04/2023","metabarcoding","bacteria"
"AF_C_B3_R3","Gaiellales::Cluster_219",83,"17/04/2023","metabarcoding","bacteria"
