"code_uhbr","finest_name","abundance","date","method","community"
"AF_C_B2_R5","Semifissispora natalis::Cluster_56",72,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Nectriaceae::Cluster_38",144,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Ascobolus::Cluster_26",120,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Tylospora::Cluster_2",1610,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Neodendryphiella mali::Cluster_57",135,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Colletotrichum spaethianum::Cluster_27",74,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Alternaria iridiaustralis::Cluster_3",435,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Trichoderma spirale::Cluster_115",29,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Pestalotiopsis::Cluster_28",45,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Nectriaceae::Cluster_4",1405,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Laetisaria arvalis::Cluster_29",242,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Colletotrichum gloeosporioides::Cluster_5",467,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Clohesyomyces aquaticus::Cluster_61",119,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Ascomycota::Cluster_93",80,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Alternaria metachromatica::Cluster_37",24,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Stagonospora::Cluster_488",25,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Lectera longa::Cluster_32",311,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Agaricales::Cluster_150",29,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Polyschema sclerotigenum::Cluster_33",83,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Fungi::Cluster_508",68,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Pleosporales::Cluster_66",26,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Hannaella luteola::Cluster_218",75,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Chordomyces antarcticus::Cluster_153",26,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Paraphaeosphaeria angularis::Cluster_68",125,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Waitea circinata::Cluster_224",33,"17/04/2023","metabarcoding","fungi"
"AF_C_B2_R5","Rhizopus arrhizus::Cluster_74",35,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Podospora::Cluster_610",65,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Sordariomycetes::Cluster_979",46,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Chordomyces antarcticus::Cluster_153",51,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Clohesyomyces aquaticus::Cluster_61",230,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Chloridium aseptatum::Cluster_291",27,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Pleosporales::Cluster_6",711,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Agrocybe pediades::Cluster_80",27,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Chloridium aseptatum::Cluster_154",231,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Drechslera::Cluster_43",63,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Darksidea epsilon::Cluster_25",38,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Ascomycota::Cluster_173",25,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Humicola::Cluster_7",1892,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Gibellulopsis piscis::Cluster_1",6950,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Psathyrella stercoraria::Cluster_234",357,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Fungi::Cluster_44",70,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Ascobolus::Cluster_26",1880,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Robillarda sessilis::Cluster_8",182,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Tylospora::Cluster_2",1291,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Didymella::Cluster_9",1101,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Alternaria iridiaustralis::Cluster_3",750,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Orbiliaceae::Cluster_671",34,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Pestalotiopsis::Cluster_28",44,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Pseudogymnoascus pannorum::Cluster_274",65,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Nectriaceae::Cluster_4",601,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Fungi::Cluster_334",85,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Pleosporales::Cluster_66",89,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Laetisaria arvalis::Cluster_29",669,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Conlarium::Cluster_276",85,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Didymellaceae::Cluster_11",29,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Colletotrichum gloeosporioides::Cluster_5",696,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Pseudopithomyces rosae::Cluster_53",71,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Fungi::Cluster_18",43,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Fungi::Cluster_12",67,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Paraphaeosphaeria angularis::Cluster_68",92,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Chaetothyriales::Cluster_49",55,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Stemphylium eturmiunum::Cluster_19",75,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Semifissispora natalis::Cluster_56",152,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Lectera longa::Cluster_32",205,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Ascomycota::Cluster_88",55,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Agaricales::Cluster_241",26,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Neodendryphiella mali::Cluster_57",24,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Pleosporales::Cluster_51",276,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Polyschema sclerotigenum::Cluster_33",94,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Setophoma terrestris::Cluster_15",427,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Paraphoma chrysanthemicola::Cluster_72",45,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Acremonium furcatum::Cluster_58",39,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Pseudopithomyces rosae::Cluster_52",130,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Stachylidium::Cluster_283",25,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Alternaria subcucurbitae::Cluster_22",96,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Hypocreales::Cluster_54",54,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Bartalinia::Cluster_35",207,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Dichotomophthora::Cluster_23",161,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Fungi::Cluster_226",34,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Alternaria metachromatica::Cluster_37",30,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Nectriaceae::Cluster_38",90,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Talaromyces sayulitensis::Cluster_119",51,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Sporormiaceae::Cluster_126",776,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Sporormiaceae::Cluster_39",25,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Agaricales::Cluster_133",57,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Ascomycota::Cluster_40",57,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Trichoderma spirale::Cluster_115",52,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Chaetothyriales::Cluster_231",46,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Didymellaceae::Cluster_135",41,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Antennariella placitae::Cluster_500",101,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R1","Aspergillus alliaceus::Cluster_142",65,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Coniophora eremophila::Cluster_773",65,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Chaetothyriaceae::Cluster_86",79,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Ascobolus::Cluster_26",1033,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Ascomycota::Cluster_93",395,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Ascomycota::Cluster_88",49,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Saitozyma podzolica::Cluster_94",52,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Pestalotiopsis::Cluster_28",124,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Lectera longa::Cluster_32",177,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Polyschema sclerotigenum::Cluster_33",317,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Laetisaria arvalis::Cluster_29",125,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Fungi::Cluster_85",203,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Pleosporales::Cluster_6",344,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Humicola::Cluster_7",1190,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Clohesyomyces aquaticus::Cluster_61",146,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Fungi::Cluster_44",88,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Nectriaceae::Cluster_38",49,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Robillarda sessilis::Cluster_8",1689,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Coniophora eremophila::Cluster_588",87,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Drechslera::Cluster_43",75,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Sporormiaceae::Cluster_39",457,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Didymella::Cluster_9",831,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Podospora::Cluster_610",27,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Ascomycota::Cluster_40",41,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Pleosporales::Cluster_66",84,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Didymellaceae::Cluster_11",32,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Fungi::Cluster_12",577,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Paraphaeosphaeria angularis::Cluster_68",311,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Chaetothyriales::Cluster_49",50,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Ascomycota::Cluster_50",30,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Pleosporales::Cluster_51",216,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Setophoma terrestris::Cluster_15",308,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Polyschema sclerotigenum::Cluster_151",47,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Hypocreales::Cluster_54",61,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Pseudopithomyces rosae::Cluster_53",31,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Sporormiaceae::Cluster_111",31,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Rhizopus arrhizus::Cluster_74",28,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Talaromyces duclauxii::Cluster_55",38,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Stemphylium eturmiunum::Cluster_19",88,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Gibellulopsis piscis::Cluster_1",9521,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Semifissispora natalis::Cluster_56",127,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Tylospora::Cluster_2",864,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Neodendryphiella mali::Cluster_57",48,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Alternaria iridiaustralis::Cluster_3",401,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Acremonium furcatum::Cluster_58",88,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Trichoderma spirale::Cluster_115",29,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Alternaria subcucurbitae::Cluster_22",41,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Nectriaceae::Cluster_4",308,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Dichotomophthora::Cluster_23",718,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Colletotrichum gloeosporioides::Cluster_5",807,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Talaromyces sayulitensis::Cluster_119",152,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Waitea circinata::Cluster_192",30,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Helotiaceae::Cluster_148",69,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Phialocephala humicola::Cluster_266",46,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Geastrum floriforme::Cluster_326",107,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Chloridium aseptatum::Cluster_291",29,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Chloridium aseptatum::Cluster_154",120,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Chaetothyriales::Cluster_220",37,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Cladophialophora::Cluster_284",34,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Mycosphaerella ellipsoidea::Cluster_299",34,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Preussia persica::Cluster_237",27,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Albifimbria verrucaria::Cluster_504",28,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Waitea circinata::Cluster_224",34,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Bullera::Cluster_295",49,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Chaetothyriales::Cluster_231",31,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R2","Gibberella avenacea::Cluster_187",31,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Fungi::Cluster_510",73,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Chloridium aseptatum::Cluster_291",30,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Fungi::Cluster_24",26,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Pleosporales::Cluster_6",368,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Agrocybe pediades::Cluster_80",40,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Chloridium aseptatum::Cluster_154",117,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Humicola::Cluster_7",842,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Didymella::Cluster_81",41,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Waitea circinata::Cluster_192",36,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Ascobolus::Cluster_26",439,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Robillarda sessilis::Cluster_8",652,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Colletotrichum spaethianum::Cluster_27",64,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Didymella::Cluster_9",1125,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Podospora::Cluster_610",24,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Pestalotiopsis::Cluster_28",202,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Hypocreales::Cluster_10",27,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Fungi::Cluster_839",33,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Bullera::Cluster_295",35,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Laetisaria arvalis::Cluster_29",24,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Didymellaceae::Cluster_11",57,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Fungi::Cluster_12",374,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Chaetothyriaceae::Cluster_86",131,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Chaetothyriales::Cluster_220",36,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Lectera longa::Cluster_32",122,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Ascomycota::Cluster_88",50,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Polyschema sclerotigenum::Cluster_33",124,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Setophoma terrestris::Cluster_15",193,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Fungi::Cluster_18",40,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Ascomycota::Cluster_93",394,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Stemphylium eturmiunum::Cluster_19",212,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Alternaria armoraciae::Cluster_149",29,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Nectriaceae::Cluster_38",50,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Phialocephala humicola::Cluster_266",27,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Gibberella avenacea::Cluster_187",38,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Pleosporales::Cluster_21",116,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Ascomycota::Cluster_40",43,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Alternaria subcucurbitae::Cluster_22",56,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Chaetothyriales::Cluster_231",56,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Dichotomophthora::Cluster_23",390,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Colletotrichum gloeosporioides::Cluster_5",870,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Clohesyomyces aquaticus::Cluster_61",199,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Drechslera::Cluster_43",66,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Fungi::Cluster_44",32,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Talaromyces sayulitensis::Cluster_119",121,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Metarhizium anisopliae::Cluster_45",39,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Bolbitiaceae::Cluster_390",127,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Fungi::Cluster_334",23,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Pleosporales::Cluster_66",99,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Fungi::Cluster_388",44,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Paraphaeosphaeria angularis::Cluster_68",360,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Talaromyces duclauxii::Cluster_55",98,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Chaetothyriales::Cluster_49",48,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Gibellulopsis piscis::Cluster_1",9451,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Semifissispora natalis::Cluster_56",100,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Tylospora::Cluster_2",954,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Neodendryphiella mali::Cluster_57",69,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Pleosporales::Cluster_51",292,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Alternaria iridiaustralis::Cluster_3",535,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Acremonium furcatum::Cluster_58",93,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Pseudopithomyces rosae::Cluster_52",125,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Nectriaceae::Cluster_4",260,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Hypocreales::Cluster_54",86,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Sporormiaceae::Cluster_111",28,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Rhizopus arrhizus::Cluster_74",56,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R3","Trichoderma spirale::Cluster_115",23,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Clohesyomyces aquaticus::Cluster_61",136,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Pleosporales::Cluster_6",733,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Fungi::Cluster_191",43,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Humicola::Cluster_7",1190,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Waitea circinata::Cluster_192",44,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Ascobolus::Cluster_26",1718,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Robillarda sessilis::Cluster_8",637,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Colletotrichum spaethianum::Cluster_27",69,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Didymella::Cluster_9",1164,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Pestalotiopsis::Cluster_28",353,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Pleosporales::Cluster_66",159,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Fungi::Cluster_388",29,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Laetisaria arvalis::Cluster_29",83,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Didymellaceae::Cluster_11",79,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Fungi::Cluster_12",134,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Paraphaeosphaeria angularis::Cluster_68",224,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Vishniacozyma heimaeyensis::Cluster_87",42,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Lectera longa::Cluster_32",94,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Ascomycota::Cluster_88",40,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Polyschema sclerotigenum::Cluster_33",217,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Setophoma terrestris::Cluster_15",243,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Fungi::Cluster_18",40,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Ascomycota::Cluster_93",67,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Alternaria metachromatica::Cluster_37",33,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Stemphylium eturmiunum::Cluster_19",211,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Saitozyma podzolica::Cluster_94",24,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Nectriaceae::Cluster_38",76,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Phialocephala humicola::Cluster_266",86,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Pleosporales::Cluster_21",189,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Ascomycota::Cluster_40",44,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Alternaria subcucurbitae::Cluster_22",31,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Dichotomophthora::Cluster_23",253,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Colletotrichum gloeosporioides::Cluster_5",724,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Waitea circinata::Cluster_425",28,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Chloridium aseptatum::Cluster_154",119,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Drechslera::Cluster_43",90,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Fungi::Cluster_44",108,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Metarhizium anisopliae::Cluster_45",52,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Conlarium::Cluster_276",28,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Coprinellus::Cluster_296",56,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Platystomum crataegi::Cluster_105",24,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Mucor fragilis::Cluster_298",71,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Pleosporales::Cluster_51",549,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Pseudopithomyces rosae::Cluster_52",37,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Hypocreales::Cluster_54",198,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Gibellulopsis piscis::Cluster_1",7752,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Tylospora::Cluster_2",1910,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Semifissispora natalis::Cluster_56",152,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Fungi::Cluster_226",51,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Neodendryphiella mali::Cluster_57",114,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Acremonium furcatum::Cluster_58",35,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Alternaria iridiaustralis::Cluster_3",912,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Chaetothyriales::Cluster_231",52,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Trichoderma spirale::Cluster_115",93,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R4","Nectriaceae::Cluster_4",348,"17/04/2023","metabarcoding","fungi"
"AF_C_B3_R5","Pseudogymnoascus pannorum::Cluster_628",67,"17/04/2023","metabarcoding","fungi"
