"code_uhbr","finest_name","abundance","date","method","community"
"AF_T_B2_R1","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R1","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R1","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R1","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R1","Hymenoptera",3,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R1","Pheidole pallidula",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R1","Lycosidae",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R1","Synema globosum",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R1","Atheta",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R1","Aleocharinae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R1","Rhyzobius",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R2","Araneae",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R2","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R2","Microlestes",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R2","Lycosidae",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R2","Oligota",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R2","Histeridae",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R3","Arionidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R3","Gastropoda",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R3","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R3","Hymenoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R4","Calathus melanocephalus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R4","Lepidoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R4","Linyphiidae",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R4","Julidae",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R4","Corticariinae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R5","Enchytraeidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R5","Hymenoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R5","Microlestes",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R5","Pheidole pallidula",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R5","Lycosidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R5","Atheta",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R5","Julidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R5","Corticariinae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B2_R5","Pyrrhocoris apterus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R1","Hymenoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R1","Polyphaga",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R1","Psylloidea",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R1","Staphylinidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R1","Phalangioidea",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R1","Histeridae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R1","Linyphiidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R1","Rhyzobius",3,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R1","Gnaphosidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R2","Calathus fuscipes",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R2","Pheidole pallidula",3,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R2","Linyphiidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R2","Xysticus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R2","Julidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R3","Hymenoptera",19,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R3","Lepidoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R3","Microlestes",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R3","Linyphiidae",3,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R3","Aleocharinae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R3","Porcellio laevis",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R3","Alopecosa albofasciata",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R4","Coleoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R4","Hymenoptera",5,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R4","Isopoda",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R4","Messor",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R4","Microlestes",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R4","Microlestes",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R4","Staphylinidae",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R4","Araneae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R4","Stygnocoris",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R4","Histeridae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R4","Lycosidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Cicadellidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Coleoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Harpalus affinis",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Hymenoptera",16,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Lepidoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Pheidole pallidula",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Phalangioidea",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Rhyzobius litura",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Salticidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Histeridae",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Corylophidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Aleocharinae",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Nitidulidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_T_B3_R5","Rhyzobius",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R1","Acari",16,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R1","Diptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R1","Messor",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R1","Psocoptera",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R1","Linyphiidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R1","Atheta",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R1","Linyphiidae",4,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R2","Messor",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R2","Atheta",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R2","Cercidia prominens",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R2","Anotylus",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R2","Linyphiidae",5,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R3","Messor",3,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R3","Thysanoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R3","Oxytelini",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R3","Coprochara",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R3","Leptaleus rodriguesi",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R3","Linyphiidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R4","Coleoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R4","Linyphiidae",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R4","Xysticus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R5","Hymenoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R5","Messor",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R5","Pheidole pallidula",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R5","Staphylinidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R5","Leptaleus rodriguesi",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R5","Athous",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R5","Linyphiidae",3,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R5","Anthicinae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R5","Carpophilus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B1_R5","Gnaphosidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R1","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R1","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R1","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R1","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R1","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R1","Hymenoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R1","Coprochara",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R1","Oligota",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R1","Linyphiidae",3,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R2","Coleoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R2","Hymenoptera",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R2","Coprochara",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R2","Tapinoma",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R2","Chrysomelidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R2","Linyphiidae",4,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R2","Haploembia",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R3","Harpalus affinis",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R3","Hymenoptera",3,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R3","Pheidole pallidula",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R3","Atheta",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R3","Linyphiidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R3","Cicadellidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R3","Gnaphosidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R4","Acari",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R4","Coleoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R4","Hymenoptera",6,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R4","Messor",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R4","Oxytelini",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R4","Oligota",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R4","Linyphiidae",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R4","Aleocharinae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R4","Rhyzobius",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R4","Gnaphosidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R4","Araneae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R5","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R5","Hymenoptera",3,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R5","Atheta",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R5","Leptaleus rodriguesi",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R5","Linyphiidae",6,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B2_R5","Araneae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R1","Harpalus distinguendus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R1","Hymenoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R2","Hymenoptera",5,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R2","Messor",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R2","Atheta",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R2","Linyphiidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R2","Corticariinae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R3","Coleoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R3","Messor",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R3","Onthophagus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R3","Staphylinidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R3","Lycosidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R3","Linyphiidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R3","Julidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R3","Araneae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R4","Hymenoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R4","Messor",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R4","Onthophagus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R4","Poecilus sericeus",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R4","Coprochara",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R4","Linyphiidae",4,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R4","Aleocharinae",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R4","Araneae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R5","Hymenoptera",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R5","Messor",2,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R5","Oxytelini",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R5","Coprochara",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R5","Salticidae",1,"14/03/2023","barber_trap","macrofauna_surface"
"AF_C_B3_R5","Linyphiidae",4,"14/03/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R1","Diptera",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R1","Hymenoptera",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R1","Pheidole pallidula",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R1","Solenopsis",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R1","thripidae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R1","Linyphiidae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R1","Xysticus",3,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R1","Aleocharinae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R1","Araneae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R2","Araneae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R2","Cataglyphis pallidula",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R2","Coccinella septempunctata",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R2","Diptera",5,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R2","Harpalus distinguendus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R2","Pheidole pallidula",3,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R2","Solenopsis",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R2","thripidae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R2","Xysticus",3,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R2","Oxypoda",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R2","Aleocharinae",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R3","Messor",3,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R3","Pheidole pallidula",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R3","Psocoptera",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R3","Linyphiidae",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R3","Xysticus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R3","Zodarion",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R3","Araneae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R3","Thomisidae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R4","Coleoptera",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R4","Dermestidae",3,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R4","Messor",5,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R4","Pheidole pallidula",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R4","Linyphiidae",4,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R4","Xysticus",5,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R4","Zodarion",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R4","Oxypoda",3,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R4","Oxytelini",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R5","Cataglyphis pallidula",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R5","Coccinella septempunctata",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R5","Diptera",3,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R5","Lepidoptera",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R5","Pheidole pallidula",5,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R5","Leptaleus rodriguesi",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R5","Linyphiidae",4,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R5","Aleocharinae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B1_R5","Carpophilus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R1","Messor",5,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R1","Pheidole pallidula",14,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R1","Linyphiidae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R1","Zodarion",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R2","Aphidoidea",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R2","Cataglyphis pallidula",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R2","Harpalus distinguendus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R2","Harpalus distinguendus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R2","Harpalus distinguendus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R2","Hymenoptera",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R2","Pheidole pallidula",43,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R2","Leptaleus rodriguesi",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R2","Linyphiidae",4,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R2","Oxytelini",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R3","Coccinellidae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R3","Harpalus distinguendus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R3","Messor",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R3","Pheidole pallidula",12,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R3","Linyphiidae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R3","Xysticus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R3","Aleocharinae",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R3","Carpophilus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R4","Aphidoidea",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R4","Araneae",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R4","Cataglyphis pallidula",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R4","Harpalus distinguendus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R4","Messor",6,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R4","Pheidole pallidula",9,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R4","Leptaleus rodriguesi",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R4","Histeridae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R4","Xysticus",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R4","Brachinus crepitans",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R4","Oxytelini",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R5","Aphidoidea",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R5","Araneae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R5","Coccinellidae",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R5","Harpalus distinguendus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R5","Hymenoptera",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R5","Messor",14,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R5","Pheidole pallidula",3,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R5","Xysticus",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B2_R5","Aleocharinae",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R1","Aphidoidea",6,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R1","Apidae",3,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R1","Coccinella septempunctata",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R1","Hymenoptera",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R1","Pheidole pallidula",18,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R1","Linyphiidae",6,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R1","Dermestidae",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R1","Gnaphosidae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R2","Aphidoidea",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R2","Messor",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R2","Pheidole pallidula",8,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R2","Linyphiidae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R2","Corylophidae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R3","Aphidoidea",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R3","Calathus fuscipes",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R3","Messor",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R3","Pheidole pallidula",4,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R3","Anotylus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R3","Athous",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R3","Linyphiidae",3,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R3","Xysticus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R3","Anchicera",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R3","Corticariinae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R3","Gnaphosidae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R4","Dermestidae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R4","Microlestes",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R4","Pheidole pallidula",4,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R4","Anotylus",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R4","Linyphiidae",5,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R4","Aleocharinae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R4","Euscelis",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R4","Tachyporus",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R4","Araneae",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R5","Aphidoidea",2,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R5","Araneae",4,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R5","Cataglyphis pallidula",1,"17/04/2023","barber_trap","macrofauna_surface"
"MC_C_B3_R5","Dermestidae",1,"17/04/2023","barber_trap","macrofauna_surface"
