"code_uhbr","finest_name","abundance","date","method","community"
"AF_T_B1_R4","Heteromita::Cluster_24",27,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Heteromita::Cluster_97",25,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Spongomonas::Cluster_79",54,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Trinema::Cluster_25",86,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Heteromita::Cluster_98",42,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Paracercomonas oxoniensis::Cluster_80",156,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglyphida::Cluster_26",24,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thaumatomonadida::Cluster_27",130,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Proleptomonas faecicola::Cluster_28",198,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Heteromita::Cluster_121",51,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Trinema::Cluster_30",110,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercozoa::Cluster_122",68,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglyphida::Cluster_31",54,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglyphida::Cluster_104",31,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thecofilosea::Cluster_32",654,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonadidae::Cluster_124",30,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Arachnula impatiens::Cluster_33",415,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Platyreta germanica::Cluster_106",231,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Nucleocercomonas sp.::Cluster_88",65,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonadidae::Cluster_125",38,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Heteromita::Cluster_34",33,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonadidae::Cluster_35",85,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonadidae::Cluster_127",41,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Trinema lineare::Cluster_36",155,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercozoa::Cluster_37",98,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thaumatomastigidae environmental sample::Cluster_110",38,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Glissomonadida::Cluster_92",64,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Polymyxa::Cluster_1",1386,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thecofilosea::Cluster_39",31,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonas::Cluster_94",68,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Kraken::Cluster_131",69,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonas::Cluster_168",35,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonadidae::Cluster_150",42,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Neocercomonas tuberculata::Cluster_187",51,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonadidae::Cluster_42",40,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonas parincurva::Cluster_43",371,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thecofilosea::Cluster_44",313,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thecofilosea::Cluster_136",42,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonas::Cluster_45",92,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonadidae::Cluster_155",87,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Glissomonadida::Cluster_46",89,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercozoa::Cluster_156",27,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Trinema::Cluster_138",332,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thecofilosea::Cluster_47",53,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Orciraptor agilis::Cluster_158",54,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonas::Cluster_139",27,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Eocercomonas::Cluster_49",58,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thecofilosea::Cluster_195",28,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Paracercomonas::Cluster_141",191,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thaumatomastix::Cluster_586",28,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thaumatomastigidae environmental sample::Cluster_51",23,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Kraken::Cluster_52",191,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thecofilosea::Cluster_180",23,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonas::Cluster_144",25,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglypha rotunda::Cluster_53",344,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Ammopiptanthus mongolicus::Cluster_182",28,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonadidae::Cluster_314",38,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Leptophryidae sp.::Cluster_55",488,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglyphida::Cluster_200",47,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglyphida::Cluster_165",122,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Heteromita::Cluster_240",31,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Paracercomonas oxoniensis::Cluster_539",35,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Spongomonas::Cluster_241",25,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Allantion::Cluster_316",23,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thecofilosea::Cluster_202",120,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglypha::Cluster_243",63,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Lecythium::Cluster_537",27,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglypha rotunda::Cluster_227",24,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonas::Cluster_269",24,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercozoa::Cluster_215",29,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Paulinella::Cluster_272",53,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Paulinella::Cluster_236",74,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thecofilosea::Cluster_273",30,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercozoa::Cluster_330",24,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Novel Clade Gran-5::Cluster_277",31,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Nudifila::Cluster_410",86,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglypha::Cluster_336",26,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Nudifila::Cluster_613",24,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglypha rotunda::Cluster_354",37,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonas pellucida::Cluster_430",25,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglypha rotunda::Cluster_337",43,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglyphida::Cluster_468",36,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercozoa::Cluster_355",26,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Heteromita::Cluster_363",43,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonadidae::Cluster_400",35,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Novel Clade 4::Cluster_455",62,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercozoa::Cluster_417",36,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Sphenoderia valdiviana::Cluster_381",23,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglyphida::Cluster_345",41,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercozoa::Cluster_347",26,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercozoa::Cluster_642",26,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglypha rotunda::Cluster_693",42,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonadidae::Cluster_425",25,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercozoa::Cluster_480",43,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Euglypha::Cluster_979",31,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Cercomonas::Cluster_818",28,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Heteromita::Cluster_765",32,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R4","Thecofilosea::Cluster_1037",25,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Kraken::Cluster_5",132,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Spongospora sp.::Cluster_7",753,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_24",42,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thaumatomonadida::Cluster_27",82,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_22",51,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_10",101,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_8",831,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas::Cluster_168",38,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Proleptomonas faecicola::Cluster_28",122,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita globosa::Cluster_11",76,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglyphida::Cluster_9",77,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Trinema::Cluster_30",75,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercozoa::Cluster_12",184,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thaumatomonadida::Cluster_16",136,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglyphida::Cluster_31",19,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Polymyxa graminis::Cluster_13",318,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_18",263,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Bodomorpha sp.::Cluster_56",33,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas::Cluster_19",110,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_32",130,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglyphida::Cluster_14",162,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercozoa::Cluster_57",35,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Arachnula impatiens::Cluster_33",274,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_15",57,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas::Cluster_94",64,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_34",58,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonadidae::Cluster_35",59,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Trinema lineare::Cluster_36",65,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas::Cluster_176",23,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_61",1283,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_98",37,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonadidae::Cluster_177",24,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_62",18,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_44",52,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglyphida::Cluster_105",79,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thaumatomastigidae environmental sample::Cluster_51",281,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas::Cluster_45",87,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_39",180,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Platyreta germanica::Cluster_106",75,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Kraken::Cluster_52",75,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_3001",19,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Glissomonadida::Cluster_46",83,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_107",38,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Trinema lineare::Cluster_64",129,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercozoa::Cluster_2854",21,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Spongomonas::Cluster_108",30,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonadida environmental sample::Cluster_102",48,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglypha tuberculata::Cluster_66",84,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglypha rotunda::Cluster_53",203,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonadidae::Cluster_42",41,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Metabolomonas insania::Cluster_67",22,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Leptophryidae sp.::Cluster_55",218,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Eocercomonas::Cluster_49",32,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas parincurva::Cluster_43",64,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglyphida::Cluster_104",23,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Polymyxa::Cluster_1",1088,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thaumatomonadida::Cluster_111",23,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_2",1267,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_202",63,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Glissomonadida::Cluster_112",20,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Spongomonas::Cluster_185",18,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Athalamea environmental sample::Cluster_70",21,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonadidae::Cluster_113",272,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_71",44,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Proleptomonas::Cluster_114",38,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Neocercomonas tuberculata::Cluster_187",27,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglyphida::Cluster_73",19,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_189",18,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercozoa::Cluster_74",23,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thaumatomonadida::Cluster_208",47,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Glissomonadida::Cluster_117",198,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Sphenoderia pseudominuta::Cluster_266",31,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglypha rotunda::Cluster_76",305,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Nudifila::Cluster_238",31,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Paracercomonas paralaciniaegerens::Cluster_120",35,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_121",28,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercozoa::Cluster_122",62,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_195",23,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_86",59,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Paracercomonas oxoniensis::Cluster_80",75,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_240",19,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercozoa::Cluster_215",19,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercozoa::Cluster_347",34,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonadidae::Cluster_124",32,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Kraken::Cluster_196",31,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Nucleocercomonas sp.::Cluster_88",50,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_82",28,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas::Cluster_248",37,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglypha::Cluster_243",49,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonadidae::Cluster_125",27,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_275",199,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_126",23,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thaumatomonadida::Cluster_198",118,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonadidae::Cluster_250",22,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglypha penardi::Cluster_91",141,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas directa::Cluster_128",46,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglyphida::Cluster_165",65,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Bodomorpha sp.::Cluster_129",22,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas::Cluster_279",27,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_130",19,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Kraken::Cluster_131",33,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonadidae::Cluster_356",23,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Trinema::Cluster_132",109,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglyphida::Cluster_468",26,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_133",44,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thaumatomonadida::Cluster_154",25,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_415",18,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Trinema::Cluster_138",82,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Gymnophrys::Cluster_157",28,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercozoa::Cluster_417",18,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Orciraptor agilis::Cluster_158",57,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Paracercomonas::Cluster_141",57,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_533",26,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonadidae::Cluster_423",27,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas::Cluster_144",32,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Paracercomonas::Cluster_295",80,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Marimonadida::Cluster_536",20,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Paracercomonas oxoniensis::Cluster_539",18,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Bodomorpha sp.::Cluster_429",18,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Viridiraptor invadens::Cluster_482",19,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Paracercomonas::Cluster_447",31,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas pellucida::Cluster_430",20,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_542",28,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_301",26,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Novel Clade 4::Cluster_455",24,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Gymnophrys::Cluster_458",20,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercozoa::Cluster_438",23,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Heteromita::Cluster_1777",18,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglyphida::Cluster_387",20,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Bodomorpha sp.::Cluster_497",19,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas::Cluster_319",49,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Euglyphida::Cluster_729",22,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercozoa::Cluster_330",18,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Novel Clade 2::Cluster_863",38,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_1955",28,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Spongomonas::Cluster_889",20,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Phytomyxea::Cluster_1222",24,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Thecofilosea::Cluster_1532",36,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Glissomonadida::Cluster_1424",21,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercomonas::Cluster_1223",38,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Nudifila::Cluster_998",18,"17/04/2023","metabarcoding","protists"
"AF_T_B1_R5","Cercozoa::Cluster_1311",24,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Proleptomonas faecicola::Cluster_28",244,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Spongospora sp.::Cluster_7",549,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Kraken::Cluster_5",322,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Trinema::Cluster_30",69,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Polymyxa::Cluster_1",1291,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Polymyxa::Cluster_6",43,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Euglyphida::Cluster_31",32,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Thecofilosea::Cluster_2",2337,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Thaumatomonadida::Cluster_27",185,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Rhogostoma::Cluster_21",35,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Euglyphida::Cluster_9",201,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Euglyphida::Cluster_14",154,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Thecofilosea::Cluster_8",281,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Heteromita::Cluster_15",164,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Heteromita globosa::Cluster_11",164,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Thaumatomonadida::Cluster_3",263,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Heteromita::Cluster_22",119,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Thaumatomonadida::Cluster_16",281,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Thecofilosea::Cluster_10",1962,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Arachnula impatiens::Cluster_33",82,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Polymyxa graminis::Cluster_13",169,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Cercozoa::Cluster_12",189,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Euglypha rotunda::Cluster_337",35,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Heteromita::Cluster_24",222,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Thecofilosea::Cluster_18",369,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Cercomonadidae::Cluster_35",90,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Cercomonas::Cluster_19",281,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Gymnophrys::Cluster_338",33,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Cercozoa::Cluster_37",63,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Heteromita::Cluster_38",163,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Thecofilosea::Cluster_39",290,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Cercomonadidae::Cluster_42",63,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Cercomonas parincurva::Cluster_43",145,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Euglyphida::Cluster_345",27,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Thecofilosea::Cluster_44",130,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Cercomonas::Cluster_45",31,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Glissomonadida::Cluster_46",185,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Thecofilosea::Cluster_47",709,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Thecofilosea::Cluster_351",42,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Eocercomonas::Cluster_49",43,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Cercozoa::Cluster_74",62,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Vampyrellida sp.::Cluster_315",25,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Thaumatomonadida::Cluster_111",129,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Cercozoa::Cluster_352",39,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Spongomonas minima::Cluster_75",25,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Glissomonadida::Cluster_112",91,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Euglypha rotunda::Cluster_76",104,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Kraken::Cluster_52",88,"17/04/2023","metabarcoding","protists"
"AF_T_B2_R1","Cercomonadidae::Cluster_113",41,"17/04/2023","metabarcoding","protists"
