"code_uhbr","finest_name","abundance","date","method","community"
"MC_C_B3_R2","Tetramorium",8,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R1","Hymenoptera",4,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R3","Isopoda",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R4","Isopoda",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R1","Pauropoda",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R1","Pauropoda",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R3","Pauropoda",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R4","Pauropoda",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Pauropoda",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R1","Pauropoda",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B1_R1","Pauropoda",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R2","Pauropoda",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R4","Pauropoda",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R5","Pauropoda",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R5","Protura",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R5","Pseudoscorpiones",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R1","Psocoptera",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R2","Psocoptera",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R1","Psocoptera",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B2_R3","Psocoptera",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R5","Symphyla",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R3","Thysanoptera",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Thysanoptera",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R4","Thysanoptera",5,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B2_R3","Thysanoptera",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R1","Pseudosinella sexoculata",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R1","Protaphorura armata",16,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R1","Cryptopygus thermophilus",54,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R2","Pseudosinella alba",23,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R2","Pseudosinella sexoculata",6,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R2","Cryptopygus thermophilus",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R2","Protaphorura armata",4,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R2","Cryptopygus thermophilus",3,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R2","Brachystomella parvula",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R3","Mesaphorura sp",17,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R3","Protaphorura armata",67,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R3","Cryptopygus thermophilus",52,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R3","Entomobrya lanuginosa",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R3","Pseudosinella alba",12,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R3","Sminthurinus elegans",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R3","Sphaeridia pumilis",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R4","Pseudosinella alba",24,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R4","Protaphorura armata",5,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R4","Parisotoma notabilis",29,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R4","Cryptopygus thermophilus",8,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R4","Sminthurinus elegans",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R4","Mesaphorura sp",5,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R4","Entomobrya lanuginosa",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R4","SYMPHYPLEONA",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R5","Neelidae",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R5","Heteromurus major",5,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R5","Pseudosinella sexoculata",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R5","Pseudosinella alba",18,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R5","Pseudosinella decipiens",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R5","Pseudanorophorus isotoma",3,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R5","Protaphorura armata",16,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R5","Parisotoma notabilis",17,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B1_R5","Cryptopygus thermophilus",73,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R1","Cryptopygus thermophilus",14,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R1","Lepidocyrtus lanuginosus",4,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R1","Xenylla xavieri",7,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R2","Pseudosinella octopunctata",4,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R2","Entomobrya lanuginosa",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R2","Pseudosinella sexoculata",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R2","Brachystomella parvula",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R2","Xenylla xavieri",18,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R2","Cryptopygus thermophilus",109,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R2","Parisotoma notabilis",23,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R3","Megalothorax minimus",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R3","Cryptopygus thermophilus",8,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R3","Pseudosinella sexoculata",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R3","Entomobrya lanuginosa",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R3","Xenylla xavieri",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Megalothorax minimus",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Cryptopygus thermophilus",6,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Xenylla xavieri",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Sphaeridia pumilis",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Sphaeridia pumilis",4,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Arrhopalites gr.caecus",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Megalothorax minimus",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Pseudosinella octopunctata",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Lepidocyrtus lanuginosus",6,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Brachystomella parvula",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Xenylla xavieri",13,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B2_R4","Cryptopygus thermophilus",24,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R1","Megalothorax minimus",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R1","Isotoma viridis",20,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R1","Pseudosinella sexoculata",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R1","Cryptopygus thermophilus",19,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R1","Seira sp",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R1","Brachystomella parvula",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R1","Xenylla xavieri",49,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R2","Seira sp",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R2","Entomobrya lanuginosa",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R2","Xenylla xavieri",54,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R2","Isotoma viridis",4,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R2","Cryptopygus thermophilus",25,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R3","Xenylla xavieri",14,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R3","Entomobrya lanuginosa",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R3","Cryptopygus thermophilus",16,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R3","Isotomurus sp",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R3","Brachystomella parvula",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R3","Sminthurinus elegans",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R4","Sminthurinus elegans",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R5","Seira sp",3,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R5","Cryptopygus thermophilus",17,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R5","Xenylla xavieri",5,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R5","Sphaeridia pumilis",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_T_B3_R5","Sminthurinus elegans",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R2","Entomobrya lanuginosa",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R2","Cryptopygus thermophilus",10,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R2","Xenylla xavieri",25,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R2","Cryptopygus thermophilus",62,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R2","Lepidocyrtus lanuginosus",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R2","Cryptopygus thermophilus",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R3","Protaphorura armata",8,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R3","Pseudosinella alba",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R4","Protaphorura armata",3,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R5","Cryptopygus thermophilus",3,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B1_R5","Protaphorura armata",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B2_R1","Cryptopygus thermophilus",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B2_R2","NA",0,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B2_R3","Cryptopygus thermophilus",15,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B2_R3","Xenylla xavieri",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B2_R3","Seira sp",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B2_R4","Cryptopygus thermophilus",6,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B2_R5","Cryptopygus thermophilus",2,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B2_R5","Brachystomella parvula",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B2_R5","Entomobrya lanuginosa",9,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R1","NA",0,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R2","Entomobrya lanuginosa",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R2","Cryptopygus thermophilus",30,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R2","Proisotoma minuta",18,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R3","Xenylla xavieri",32,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R3","Tullbergidae",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R3","Cryptopygus thermophilus",19,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R3","Proisotoma minuta",7,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R4","Cryptopygus thermophilus",48,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R4","Proisotoma minuta",12,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R5","Entomobrya lanuginosa",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R5","Seira sp",1,"17/04/2023","macfayden","micro_arthropodes"
"AF_C_B3_R5","Cryptopygus thermophilus",8,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R1","Heteromurus major",7,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R1","Cryptopygus thermophilus",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R1","Parisotoma notabilis",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R1","Sminthurinus elegans",4,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R1","Sminthurinus aureus",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R1","Hypogastrura manubrialis",3,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R1","Hypogastrura vernalis",38,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R1","Neanuridae",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R2","Isotomiella paraminor",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R2","Isotomiella minor",21,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R2","Mesaphorura sp",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R2","Sphaeridia pumilis",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R2","Entomobrya lanuginosa",4,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R2","Cryptopygus thermophilus",35,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R2","Sminthurides signatus",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R2","Pseudosinella alba",8,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R2","Heteromurus major",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R3","Megalothorax minimus",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R3","Heteromurus major",3,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R3","Entomobrya lanuginosa",3,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R3","Protaphorura armata",3,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R3","Pseudanorophorus isotoma",4,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R3","Cryptopygus thermophilus",33,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R4","Heteromurus major",11,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R4","Protaphorura armata",7,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R4","Pseudosinella alba",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R4","Desoria trispinata",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R4","Cryptopygus thermophilus",51,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R4","Brachystomella parvula",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R4","Sphaeridia pumilis",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R4","Mesaphorura sp",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R5","Heteromurus major",9,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R5","Protaphorura armata",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R5","Pseudanorophorus isotoma",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R5","Mesaphorura sp",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R5","Hypogastrura vernalis",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B1_R5","Cryptopygus thermophilus",9,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R1","Megalothorax minimus",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R1","Seira sp",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R1","Sminthurinus elegans",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R1","Arrhopalites gr.caecus",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R1","Isotomiella minor",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R1","Cryptopygus thermophilus",21,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R1","Xenylla xavieri",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R2","Lepidocyrtus lanuginosus",4,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R2","Pseudosinella sexoculata",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R2","Seira sp",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R2","Xenylla xavieri",16,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R2","Sphaeridia pumilis",3,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R3","Lepidocyrtus lanuginosus",22,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R3","Pseudosinella sexoculata",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R3","Sphaeridia pumilis",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R3","Sminthurinus elegans",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R3","Cryptopygus thermophilus",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R3","Xenylla xavieri",6,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R4","Entomobrya lanuginosa",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R4","Xenylla xavieri",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R4","Sminthurinus elegans",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R4","Sminthurus viridis",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R4","Cryptopygus thermophilus",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R4","Xenylla xavieri",9,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R5","Cryptopygus thermophilus",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R5","Sminthurinus elegans",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B2_R5","Pseudosinella sexoculata",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R1","Sminthurinus elegans",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R1","Xenylla xavieri",22,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R1","Entomobrya aff.multifasciata",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R2","Isotoma viridis",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R2","Entomobrya aff.multifasciata",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R2","Entomobrya lanuginosa",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R2","Mesaphorura sp",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R2","Xenylla xavieri",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R2","Sphaeridia pumilis",3,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R2","Isotomiella minor",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R2","Cryptopygus thermophilus",34,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R3","Cryptopygus thermophilus",45,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R3","Entomobrya lanuginosa",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R3","Sphaeridia pumilis",3,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R3","Desoria trispinata",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R3","Xenylla xavieri",5,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R4","Entomobrya lanuginosa",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R4","Sminthurinus elegans",3,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R4","Pseudosinella sexoculata",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R4","Cryptopygus thermophilus",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R4","Entomobrya aff.multifasciata",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R4","Xenylla xavieri",13,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R5","Pseudosinella sexoculata",3,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R5","Entomobrya aff.multifasciata",5,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R5","Cryptopygus thermophilus",19,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R5","Mesaphorura sp",2,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R5","Sminthurinus elegans",3,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R5","Arrhopalites gr.caecus",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R5","Brachystomella parvula",1,"17/04/2023","macfayden","micro_arthropodes"
"TP_T_B3_R5","Xenylla xavieri",22,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B1_R1","NA",0,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B1_R2","Entomobrya lanuginosa",3,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B1_R3","NA",0,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B1_R4","Cryptopygus thermophilus",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B1_R4","Brachystomella parvula",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B1_R4","Isotomodes trisetosus",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B1_R4","Sminthurus viridis",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B1_R5","Cryptopygus thermophilus",23,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B2_R1","Cryptopygus thermophilus",97,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B2_R1","Xenylla xavieri",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B2_R2","Cryptopygus thermophilus",81,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B2_R2","Brachystomella parvula",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B2_R2","Protaphorura armata",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R1","Cryptopygus thermophilus",3,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R1","Ceratophysella gibbosa",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R2","Cryptopygus thermophilus",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R3","Cryptopygus thermophilus",30,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R3","Brachystomella parvula",2,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R3","Cryptopygus thermophilus",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R3","Ceratophysella gibbosa",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R3","Brachystomella parvula",3,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R3","Cryptopygus thermophilus",4,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R3","Proisotoma minuta",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R4","Protaphorura armata",2,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R4","Brachystomella parvula",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R4","Proisotoma minuta",2,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R4","Cryptopygus thermophilus",40,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R4","Cryptopygus thermophilus",1,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R5","Cryptopygus thermophilus",26,"17/04/2023","macfayden","micro_arthropodes"
"MC_C_B3_R5","Cryptopygus thermophilus",1,"17/04/2023","macfayden","micro_arthropodes"
