"finest_name","kingdom","phylum","class","order","family","genus","species","community"
"Candidatus Solibacter::Cluster_655","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Saccharimonadales::Cluster_791","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","unassigned","unassigned","unassigned","bacteria"
"Saccharimonadales::Cluster_694","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","unassigned","unassigned","unassigned","bacteria"
"Acidibacter::Cluster_307","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","unassigned","Acidibacter","unassigned","bacteria"
"Gaiellales::Cluster_814","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"Haliangium::Cluster_505","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Ellin517::Cluster_992","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517","unassigned","bacteria"
"C0119::Cluster_4307","Bacteria","Chloroflexi","Ktedonobacteria","C0119","unassigned","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_3969","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Dyadobacter alkalitolerans::Cluster_1236","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","Dyadobacter alkalitolerans","bacteria"
"RBG-13-54-9::Cluster_975","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9","unassigned","unassigned","unassigned","bacteria"
"Candidatus Solibacter::Cluster_1425","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"TM7::Cluster_1784","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","S32","TM7","unassigned","bacteria"
"C0119::Cluster_1042","Bacteria","Chloroflexi","Ktedonobacteria","C0119","unassigned","unassigned","unassigned","bacteria"
"Ellin516::Cluster_2260","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516","unassigned","bacteria"
"Candidatus Solibacter::Cluster_1502","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Diplorickettsiaceae::Cluster_1495","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_1209","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Acidobacteriales::Cluster_908","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Mitochondria::Cluster_3473","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_2264","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"ADurb.Bin063-1::Cluster_641","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","unassigned","bacteria"
"AKYH767::Cluster_2381","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","unassigned","unassigned","bacteria"
"KD4-96::Cluster_1982","Bacteria","Chloroflexi","KD4-96","unassigned","unassigned","unassigned","unassigned","bacteria"
"Alphaproteobacteria::Cluster_1736","Bacteria","Proteobacteria","Alphaproteobacteria","unassigned","unassigned","unassigned","unassigned","bacteria"
"Gammaproteobacteria Incertae Sedis::Cluster_2920","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","unassigned","unassigned","unassigned","bacteria"
"11-24::Cluster_2936","Bacteria","Acidobacteriota","Blastocatellia","11-24","unassigned","unassigned","unassigned","bacteria"
"Desulfobacterota::Cluster_2514","Bacteria","Desulfobacterota","unassigned","unassigned","unassigned","unassigned","unassigned","bacteria"
"AKYH767::Cluster_1068","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_1597","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Diplorickettsiaceae::Cluster_1706","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","unassigned","unassigned","bacteria"
"IMCC26256::Cluster_1314","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","unassigned","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_1466","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_1281","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"JG30-KF-CM66::Cluster_1290","Bacteria","Chloroflexi","JG30-KF-CM66","unassigned","unassigned","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_1546","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Gaiellales::Cluster_1996","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_3513","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Acidobacteriaceae (Subgroup 1)::Cluster_7639","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","unassigned","unassigned","bacteria"
"Subgroup 2::Cluster_2402","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup 2","unassigned","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_3829","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Occallatibacter::Cluster_3933","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Occallatibacter","unassigned","bacteria"
"Gaiellales::Cluster_771","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"KD4-96::Cluster_681","Bacteria","Chloroflexi","KD4-96","unassigned","unassigned","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_922","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Haliangium::Cluster_864","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Acidobacteriales::Cluster_4540","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Gaiellales::Cluster_5142","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"bacteriap25::Cluster_663","Bacteria","Myxococcota","bacteriap25","unassigned","unassigned","unassigned","unassigned","bacteria"
"Haliangium::Cluster_880","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Rubrobacter::Cluster_715","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","unassigned","bacteria"
"BIrii41::Cluster_1127","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_2006","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"MB-A2-108::Cluster_2052","Bacteria","Actinobacteriota","MB-A2-108","unassigned","unassigned","unassigned","unassigned","bacteria"
"Entotheonellaceae::Cluster_1503","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_3487","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"JG30-KF-CM45::Cluster_429","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","unassigned","unassigned","bacteria"
"Haliangium::Cluster_4589","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"JG30-KF-CM45::Cluster_981","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","unassigned","unassigned","bacteria"
"Rubellimicrobium::Cluster_348","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","unassigned","bacteria"
"OLB14::Cluster_1047","Bacteria","Chloroflexi","OLB14","unassigned","unassigned","unassigned","unassigned","bacteria"
"Bacteria::Cluster_260","Bacteria","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","bacteria"
"env.OPS 17::Cluster_1565","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","unassigned","unassigned","bacteria"
"Saccharimonadales::Cluster_2753","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","unassigned","unassigned","unassigned","bacteria"
"Sandaracinaceae::Cluster_773","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"67-14::Cluster_4049","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"67-14::Cluster_2273","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"Emticicia::Cluster_839","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia","unassigned","bacteria"
"67-14::Cluster_2523","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"Acidobacteriales::Cluster_412","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Saccharimonadales::Cluster_2088","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","unassigned","unassigned","unassigned","bacteria"
"67-14::Cluster_3575","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"BIrii41::Cluster_3204","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_948","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Kapabacteriales::Cluster_1045","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","unassigned","unassigned","unassigned","bacteria"
"BIrii41::Cluster_1708","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_1710","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_1167","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Rubrobacter::Cluster_1423","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","unassigned","bacteria"
"Gaiellales::Cluster_1931","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_997","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"MB-A2-108::Cluster_838","Bacteria","Actinobacteriota","MB-A2-108","unassigned","unassigned","unassigned","unassigned","bacteria"
"JG30-KF-CM45::Cluster_650","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","unassigned","unassigned","bacteria"
"AKYG1722::Cluster_673","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_2624","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_1885","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Acidibacter::Cluster_346","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","unassigned","Acidibacter","unassigned","bacteria"
"Candidatus Entotheonella::Cluster_2454","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Candidatus Entotheonella","unassigned","bacteria"
"S085::Cluster_622","Bacteria","Chloroflexi","Dehalococcoidia","S085","unassigned","unassigned","unassigned","bacteria"
"Acidibacter::Cluster_709","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","unassigned","Acidibacter","unassigned","bacteria"
"Bacteria::Cluster_3166","Bacteria","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","bacteria"
"67-14::Cluster_1352","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"CCD24::Cluster_664","Bacteria","Proteobacteria","Gammaproteobacteria","CCD24","unassigned","unassigned","unassigned","bacteria"
"Sandaracinaceae::Cluster_798","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_931","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Entotheonellaceae::Cluster_1288","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","unassigned","unassigned","bacteria"
"bacteriap25::Cluster_1394","Bacteria","Myxococcota","bacteriap25","unassigned","unassigned","unassigned","unassigned","bacteria"
"JG30-KF-CM45::Cluster_2212","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_2421","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_2974","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"BIrii41::Cluster_5787","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Entotheonellaceae::Cluster_3133","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_2164","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"MB-A2-108::Cluster_541","Bacteria","Actinobacteriota","MB-A2-108","unassigned","unassigned","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_3528","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_2287","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_3305","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Microtrichales::Cluster_2852","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","unassigned","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_717","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Candidatus Xiphinematobacter::Cluster_1625","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus Xiphinematobacter","unassigned","bacteria"
"PLTA13::Cluster_913","Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13","unassigned","unassigned","unassigned","bacteria"
"67-14::Cluster_1631","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"BIrii41::Cluster_1684","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"TRA3-20::Cluster_1232","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","unassigned","unassigned","bacteria"
"AKYH767::Cluster_1826","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","unassigned","unassigned","bacteria"
"Acidibacter::Cluster_1201","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","unassigned","Acidibacter","unassigned","bacteria"
"Actinomarinales::Cluster_1843","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","unassigned","unassigned","unassigned","bacteria"
"Subgroup 7::Cluster_7402","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_1398","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"env.OPS 17::Cluster_1988","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","unassigned","unassigned","bacteria"
"Acidibacter::Cluster_5670","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","unassigned","Acidibacter","unassigned","bacteria"
"Vicinamibacterales::Cluster_2633","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"BIrii41::Cluster_1238","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"MB-A2-108::Cluster_3986","Bacteria","Actinobacteriota","MB-A2-108","unassigned","unassigned","unassigned","unassigned","bacteria"
"Sandaracinaceae::Cluster_4265","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Actinomarinales::Cluster_3279","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","unassigned","unassigned","unassigned","bacteria"
"bacteriap25::Cluster_2713","Bacteria","Myxococcota","bacteriap25","unassigned","unassigned","unassigned","unassigned","bacteria"
"Gaiellales::Cluster_2694","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"Actinomarinales::Cluster_3913","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","unassigned","unassigned","unassigned","bacteria"
"Rubrobacter::Cluster_1501","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","unassigned","bacteria"
"KD4-96::Cluster_1654","Bacteria","Chloroflexi","KD4-96","unassigned","unassigned","unassigned","unassigned","bacteria"
"Gaiellales::Cluster_1541","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"Gaiellales::Cluster_1692","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"RCP2-54::Cluster_1739","Bacteria","RCP2-54","unassigned","unassigned","unassigned","unassigned","unassigned","bacteria"
"Rubrobacter::Cluster_2152","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","unassigned","bacteria"
"Haliangium::Cluster_2560","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Vicinamibacterales::Cluster_1329","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"KD4-96::Cluster_3410","Bacteria","Chloroflexi","KD4-96","unassigned","unassigned","unassigned","unassigned","bacteria"
"NS11-12 marine group::Cluster_1977","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_1351","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Entotheonellaceae::Cluster_2109","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_1044","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"PLTA13::Cluster_875","Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13","unassigned","unassigned","unassigned","bacteria"
"TRA3-20::Cluster_2048","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","unassigned","unassigned","bacteria"
"Saccharimonadales::Cluster_4478","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","unassigned","unassigned","unassigned","bacteria"
"67-14::Cluster_3026","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"Actinobacteria::Cluster_829","Bacteria","Actinobacteriota","Actinobacteria","unassigned","unassigned","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_2498","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Subgroup 7::Cluster_3481","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"Dyadobacter::Cluster_1221","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","unassigned","bacteria"
"Subgroup 7::Cluster_2924","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"67-14::Cluster_5313","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"11-24::Cluster_1867","Bacteria","Acidobacteriota","Blastocatellia","11-24","unassigned","unassigned","unassigned","bacteria"
"Subgroup 7::Cluster_3379","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"Anaerolineae::Cluster_1583","Bacteria","Chloroflexi","Anaerolineae","unassigned","unassigned","unassigned","unassigned","bacteria"
"Subgroup 7::Cluster_1617","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"11-24::Cluster_4657","Bacteria","Acidobacteriota","Blastocatellia","11-24","unassigned","unassigned","unassigned","bacteria"
"Gammaproteobacteria::Cluster_7324","Bacteria","Proteobacteria","Gammaproteobacteria","unassigned","unassigned","unassigned","unassigned","bacteria"
"67-14::Cluster_1724","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"67-14::Cluster_3652","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"AKIW781::Cluster_3660","Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","unassigned","unassigned","bacteria"
"Subgroup 7::Cluster_3613","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"Trichocoleus SAG 26.92::Cluster_8065","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae","Trichocoleus SAG 26.92","unassigned","bacteria"
"env.OPS 17::Cluster_4650","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","unassigned","unassigned","bacteria"
"Acidobacteriales::Cluster_666","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Haliangium::Cluster_993","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Subgroup 7::Cluster_5067","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"67-14::Cluster_1073","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"AKYH767::Cluster_1621","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","unassigned","unassigned","bacteria"
"Saccharimonadales::Cluster_3159","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","unassigned","unassigned","unassigned","bacteria"
"AKYH767::Cluster_5782","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","unassigned","unassigned","bacteria"
"type III::Cluster_2691","Bacteria","Firmicutes","Bacilli","Entomoplasmatales","type III","unassigned","unassigned","bacteria"
"Subgroup 7::Cluster_4545","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"Candidatus Solibacter::Cluster_3111","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Subgroup 7::Cluster_8328","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"env.OPS 17::Cluster_1359","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","unassigned","unassigned","bacteria"
"Diplorickettsiaceae::Cluster_2226","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","unassigned","unassigned","bacteria"
"Haliangium::Cluster_1298","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Pedosphaeraceae::Cluster_1769","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Haliangium::Cluster_3067","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Aquicella::Cluster_2181","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","unassigned","bacteria"
"Subgroup 7::Cluster_2172","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"AKYH767::Cluster_2483","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","unassigned","unassigned","bacteria"
"mle1-27::Cluster_2686","Bacteria","Myxococcota","Polyangia","mle1-27","unassigned","unassigned","unassigned","bacteria"
"Elsterales::Cluster_607","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","unassigned","unassigned","unassigned","bacteria"
"Nectriaceae::Cluster_38","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","unassigned","unassigned","fungi"
"Pleosporales::Cluster_21","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Ascomycota::Cluster_75","Fungi","Ascomycota","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Nectriaceae::Cluster_4","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","unassigned","unassigned","fungi"
"Pyronemataceae::Cluster_76","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","unassigned","unassigned","fungi"
"Fungi::Cluster_24","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Pleosporales::Cluster_6","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Ascobolaceae::Cluster_102","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","unassigned","unassigned","fungi"
"Fungi::Cluster_103","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Hypocreales::Cluster_47","Fungi","Ascomycota","Sordariomycetes","Hypocreales","unassigned","unassigned","unassigned","fungi"
