"finest_name","kingdom","phylum","class","order","family","genus","species","community"
"Sphingomonas::Cluster_1593","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Gaiella::Cluster_752","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","unassigned","bacteria"
"Skermanella::Cluster_245","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella","unassigned","bacteria"
"Chitinophagaceae::Cluster_805","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"bacteriap25::Cluster_663","Bacteria","Myxococcota","bacteriap25","unassigned","unassigned","unassigned","unassigned","bacteria"
"Sphingomonas::Cluster_332","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Sphingomonas::Cluster_177","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Haliangium::Cluster_880","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Rubrobacter::Cluster_715","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","unassigned","bacteria"
"BIrii41::Cluster_1127","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"RB41::Cluster_1189","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","unassigned","bacteria"
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium::Cluster_1004","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","unassigned","bacteria"
"Vicinamibacterales::Cluster_2006","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"MB-A2-108::Cluster_2052","Bacteria","Actinobacteriota","MB-A2-108","unassigned","unassigned","unassigned","unassigned","bacteria"
"Terrimonas::Cluster_2681","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","unassigned","bacteria"
"Entotheonellaceae::Cluster_1503","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_3487","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"JG30-KF-CM45::Cluster_429","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","unassigned","unassigned","bacteria"
"Chitinophaga::Cluster_684","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga","unassigned","bacteria"
"Haliangium::Cluster_4589","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Comamonadaceae::Cluster_1218","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unassigned","unassigned","bacteria"
"Vicinamibacteraceae::Cluster_1272","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","unassigned","unassigned","bacteria"
"Blastocatellaceae::Cluster_1195","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","unassigned","unassigned","bacteria"
"JG30-KF-CM45::Cluster_981","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","unassigned","unassigned","bacteria"
"Leptothrix::Cluster_5082","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Leptothrix","unassigned","bacteria"
"Aridibacter::Cluster_2159","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter","unassigned","bacteria"
"Massilia::Cluster_3608","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","unassigned","bacteria"
"Rubellimicrobium::Cluster_348","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","unassigned","bacteria"
"Sphingomonas::Cluster_510","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Nocardia::Cluster_1234","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","unassigned","bacteria"
"OLB14::Cluster_1047","Bacteria","Chloroflexi","OLB14","unassigned","unassigned","unassigned","unassigned","bacteria"
"Flavobacterium aquidurense::Cluster_1732","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium aquidurense","bacteria"
"Adhaeribacter::Cluster_2347","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter","unassigned","bacteria"
"RB41::Cluster_2734","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","unassigned","bacteria"
"Mucilaginibacter::Cluster_1608","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","unassigned","bacteria"
"Thermomonosporaceae bacterium ACT-0131::Cluster_1678","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura","Thermomonosporaceae bacterium ACT-0131","bacteria"
"Microscillaceae::Cluster_1779","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Ohtaekwangia::Cluster_1521","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","unassigned","bacteria"
"Candidatus Udaeobacter::Cluster_1517","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","unassigned","bacteria"
"Bacteria::Cluster_260","Bacteria","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","bacteria"
"env.OPS 17::Cluster_1565","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","unassigned","unassigned","bacteria"
"Flavobacterium::Cluster_499","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","unassigned","bacteria"
"Jatrophihabitans::Cluster_703","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans","unassigned","bacteria"
"Saccharimonadales::Cluster_2753","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","unassigned","unassigned","unassigned","bacteria"
"Sandaracinaceae::Cluster_773","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Blastocatellaceae::Cluster_793","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","unassigned","unassigned","bacteria"
"67-14::Cluster_4049","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"67-14::Cluster_2273","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"Gemmatimonas::Cluster_918","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","unassigned","bacteria"
"Parafilimonas::Cluster_578","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas","unassigned","bacteria"
"Agromyces atrinae::Cluster_837","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces","Agromyces atrinae","bacteria"
"Emticicia::Cluster_839","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia","unassigned","bacteria"
"67-14::Cluster_2523","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"Acidobacteriales::Cluster_412","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Devosia::Cluster_434","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","unassigned","bacteria"
"Cellvibrio::Cluster_5081","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio","unassigned","bacteria"
"Gemmatimonas::Cluster_1699","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","unassigned","bacteria"
"Steroidobacter::Cluster_1139","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter","unassigned","bacteria"
"Saccharimonadales::Cluster_2088","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","unassigned","unassigned","unassigned","bacteria"
"Nocardioides::Cluster_442","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","unassigned","bacteria"
"Conexibacter::Cluster_466","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","unassigned","bacteria"
"Knoellia::Cluster_1018","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Knoellia","unassigned","bacteria"
"67-14::Cluster_3575","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"BIrii41::Cluster_3204","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Methylotenera::Cluster_665","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","unassigned","bacteria"
"Ohtaekwangia::Cluster_688","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","unassigned","bacteria"
"Pseudomonas taiwanensis::Cluster_3352","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas taiwanensis","bacteria"
"Variovorax::Cluster_770","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","unassigned","bacteria"
"Flavisolibacter ginsengisoli::Cluster_1694","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Flavisolibacter ginsengisoli","bacteria"
"Flavisolibacter::Cluster_1552","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","unassigned","bacteria"
"Herpetosiphon::Cluster_2386","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon","unassigned","bacteria"
"Pedosphaeraceae::Cluster_948","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Kapabacteriales::Cluster_1045","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","unassigned","unassigned","unassigned","bacteria"
"Cellvibrio::Cluster_1472","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio","unassigned","bacteria"
"Crocinitomix::Cluster_1223","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","unassigned","bacteria"
"Aridibacter::Cluster_1054","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter","unassigned","bacteria"
"Tumebacillus::Cluster_5495","Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","unassigned","bacteria"
"Bryobacter::Cluster_1070","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Domibacillus robiginosus::Cluster_1669","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Domibacillus","Domibacillus robiginosus","bacteria"
"BIrii41::Cluster_1708","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_1710","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_1167","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Rubrobacter::Cluster_1423","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","unassigned","bacteria"
"Azospirillaceae::Cluster_1277","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","unassigned","unassigned","bacteria"
"Pontibacter::Cluster_1475","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Pontibacter","unassigned","bacteria"
"Microvirga::Cluster_1322","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","unassigned","bacteria"
"RB41::Cluster_1793","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","unassigned","bacteria"
"Bryobacter::Cluster_1337","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Tumebacillus::Cluster_1540","Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","unassigned","bacteria"
"Gaiellales::Cluster_1931","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"Sphingomonas::Cluster_243","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Lysobacter soli::Cluster_335","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","Lysobacter soli","bacteria"
"JGI 0001001-H03::Cluster_342","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","unassigned","bacteria"
"Ohtaekwangia::Cluster_757","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","unassigned","bacteria"
"Microscillaceae::Cluster_201","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Gemmatimonadaceae::Cluster_615","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","unassigned","unassigned","bacteria"
"Nitrosospira::Cluster_781","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira","unassigned","bacteria"
"Skermanella::Cluster_192","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella","unassigned","bacteria"
"Pedosphaeraceae::Cluster_997","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Chitinophagaceae::Cluster_597","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"Gaiella::Cluster_411","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","unassigned","bacteria"
"Flaviaesturariibacter::Cluster_1005","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter","unassigned","bacteria"
"MB-A2-108::Cluster_838","Bacteria","Actinobacteriota","MB-A2-108","unassigned","unassigned","unassigned","unassigned","bacteria"
"Steroidobacter::Cluster_989","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter","unassigned","bacteria"
"Streptomyces::Cluster_808","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","unassigned","bacteria"
"Nocardioides::Cluster_895","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","unassigned","bacteria"
"Bacillus::Cluster_806","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","unassigned","bacteria"
"Rhodoplanes::Cluster_1050","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","unassigned","bacteria"
"RB41::Cluster_813","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","unassigned","bacteria"
"JG30-KF-CM45::Cluster_650","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","unassigned","unassigned","bacteria"
"Steroidobacteraceae::Cluster_480","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","unassigned","unassigned","bacteria"
"AKYG1722::Cluster_673","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722","unassigned","unassigned","bacteria"
"Adhaeribacter::Cluster_544","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter","unassigned","bacteria"
"Chitinophagaceae::Cluster_500","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"Vicinamibacteraceae::Cluster_495","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","unassigned","unassigned","bacteria"
"Stenotrophobacter::Cluster_1131","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","unassigned","bacteria"
"Gemmatimonadaceae::Cluster_1622","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","unassigned","unassigned","bacteria"
"Vicinamibacterales::Cluster_2624","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Tumebacillus::Cluster_3294","Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","unassigned","bacteria"
"Vicinamibacterales::Cluster_1885","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Pedobacter::Cluster_3143","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","unassigned","bacteria"
"Pedobacter::Cluster_593","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","unassigned","bacteria"
"Bryobacter::Cluster_1482","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium::Cluster_680","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","unassigned","bacteria"
"RB41::Cluster_2047","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","unassigned","bacteria"
"Streptomyces::Cluster_772","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","unassigned","bacteria"
"Chitinophagaceae::Cluster_2978","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"Massilia::Cluster_467","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","unassigned","bacteria"
"Chitinophagaceae::Cluster_137","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"Skermanella::Cluster_939","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella","unassigned","bacteria"
"Bryobacter::Cluster_1003","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Pedobacter panaciterrae::Cluster_1270","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Pedobacter panaciterrae","bacteria"
"Bryobacter::Cluster_1431","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Pedobacter::Cluster_1905","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","unassigned","bacteria"
"Comamonadaceae::Cluster_1573","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unassigned","unassigned","bacteria"
"Microvirga::Cluster_1578","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","unassigned","bacteria"
"MND1::Cluster_1751","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","unassigned","bacteria"
"Flavobacterium::Cluster_341","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","unassigned","bacteria"
"Acidibacter::Cluster_346","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","unassigned","Acidibacter","unassigned","bacteria"
"Nocardioides::Cluster_402","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","unassigned","bacteria"
"Gemmatimonadaceae::Cluster_3154","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","unassigned","unassigned","bacteria"
"Herminiimonas aquatilis::Cluster_2322","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Herminiimonas","Herminiimonas aquatilis","bacteria"
"Gaiella::Cluster_521","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","unassigned","bacteria"
"Nocardioides::Cluster_558","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","unassigned","bacteria"
"Candidatus Entotheonella::Cluster_2454","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Candidatus Entotheonella","unassigned","bacteria"
"Blastococcus::Cluster_896","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","unassigned","bacteria"
"Chitinophagaceae::Cluster_2140","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"Steroidobacter::Cluster_1813","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter","unassigned","bacteria"
"Bacillus::Cluster_2889","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","unassigned","bacteria"
"S085::Cluster_622","Bacteria","Chloroflexi","Dehalococcoidia","S085","unassigned","unassigned","unassigned","bacteria"
"Acidibacter::Cluster_709","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","unassigned","Acidibacter","unassigned","bacteria"
"Flavisolibacter::Cluster_887","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","unassigned","bacteria"
"Bacteria::Cluster_3166","Bacteria","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","bacteria"
"Roseiflexaceae::Cluster_1939","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","unassigned","unassigned","bacteria"
"Pseudoxanthomonas putridarboris::Cluster_1330","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","Pseudoxanthomonas putridarboris","bacteria"
"67-14::Cluster_1352","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"Bacillus::Cluster_2128","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","unassigned","bacteria"
"Sphingomonas::Cluster_727","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Streptomyces::Cluster_454","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","unassigned","bacteria"
"Altererythrobacter::Cluster_475","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","unassigned","bacteria"
"Saprospiraceae::Cluster_482","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","unassigned","unassigned","bacteria"
"Flavobacterium::Cluster_377","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","unassigned","bacteria"
"Chitinophagaceae::Cluster_380","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"Microscillaceae::Cluster_492","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Dinghuibacter::Cluster_546","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter","unassigned","bacteria"
"Flavobacterium::Cluster_636","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","unassigned","bacteria"
"MND1::Cluster_639","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","unassigned","bacteria"
"CCD24::Cluster_664","Bacteria","Proteobacteria","Gammaproteobacteria","CCD24","unassigned","unassigned","unassigned","bacteria"
"Microscillaceae::Cluster_731","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Chitinophagaceae::Cluster_743","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"Sphingomonas::Cluster_753","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Sandaracinaceae::Cluster_798","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Microscillaceae::Cluster_871","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Microscillaceae::Cluster_876","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"bacterium Ellin6067::Cluster_927","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","bacterium Ellin6067","bacteria"
"Vicinamibacterales::Cluster_931","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Vicinamibacteraceae::Cluster_957","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","unassigned","unassigned","bacteria"
"Embleya scabrispora::Cluster_4684","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Embleya scabrispora","bacteria"
"Chitinophaga niastensis::Cluster_4507","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga","Chitinophaga niastensis","bacteria"
"Microvirga::Cluster_1052","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","unassigned","bacteria"
"Novosphingobium::Cluster_1077","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","unassigned","bacteria"
"Phyllobacterium::Cluster_5055","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Phyllobacterium","unassigned","bacteria"
