"","code_uhbr","name","abundance","date","method","community"
"307","F_T_B2_R3","Bibionidae",1,"05/2023","inflorescence","macrofauna_foliar"
"308","F_T_B2_R3","Chironomidae",1,"05/2023","inflorescence","macrofauna_foliar"
"309","F_T_B2_R4","Thripinae",145,"05/2023","inflorescence","macrofauna_foliar"
"310","F_T_B2_R4","Thrips",40,"05/2023","inflorescence","macrofauna_foliar"
"311","F_T_B2_R4","Pterygota",4,"05/2023","inflorescence","macrofauna_foliar"
"312","F_T_B2_R4","Ectopsocus",4,"05/2023","inflorescence","macrofauna_foliar"
"313","F_T_B2_R4","Anaspis",1,"05/2023","inflorescence","macrofauna_foliar"
"314","F_T_B2_R4","Aphis craccivora",9,"05/2023","inflorescence","macrofauna_foliar"
"315","F_T_B2_R4","Gastrancistrus",1,"05/2023","inflorescence","macrofauna_foliar"
"316","F_T_B2_R4","Thripinae",20,"05/2023","inflorescence","macrofauna_foliar"
"317","F_T_B2_R4","Thrips",2,"05/2023","inflorescence","macrofauna_foliar"
"318","F_T_B2_R4","Mesostigmata",1,"05/2023","inflorescence","macrofauna_foliar"
"319","F_T_B2_R4","Synema globosum",1,"05/2023","inflorescence","macrofauna_foliar"
"320","F_T_B2_R4","Drapetini",1,"05/2023","inflorescence","macrofauna_foliar"
"321","F_T_B2_R4","Aphis craccivora",4,"05/2023","inflorescence","macrofauna_foliar"
"322","F_T_B2_R4","Thripinae",161,"05/2023","inflorescence","macrofauna_foliar"
"323","F_T_B2_R4","Thrips",19,"05/2023","inflorescence","macrofauna_foliar"
"324","F_T_B2_R4","Pterygota",2,"05/2023","inflorescence","macrofauna_foliar"
"325","F_T_B2_R4","Ectopsocus",2,"05/2023","inflorescence","macrofauna_foliar"
"326","F_T_B2_R4","Bibionidae",1,"05/2023","inflorescence","macrofauna_foliar"
"327","F_T_B2_R5","Aphididae",1,"05/2023","inflorescence","macrofauna_foliar"
"328","F_T_B2_R5","Thripinae",45,"05/2023","inflorescence","macrofauna_foliar"
"329","F_T_B2_R5","Thrips",6,"05/2023","inflorescence","macrofauna_foliar"
"330","F_T_B2_R5","Pterygota",1,"05/2023","inflorescence","macrofauna_foliar"
"331","F_T_B2_R5","Ectopsocus",1,"05/2023","inflorescence","macrofauna_foliar"
"332","F_T_B2_R5","Hymenoptera",1,"05/2023","inflorescence","macrofauna_foliar"
"333","F_T_B2_R5","Anaspis",1,"05/2023","inflorescence","macrofauna_foliar"
"334","F_T_B2_R5","Synema globosum",1,"05/2023","inflorescence","macrofauna_foliar"
"335","F_T_B2_R5","Thripinae",67,"05/2023","inflorescence","macrofauna_foliar"
"336","F_T_B2_R5","Thrips",14,"05/2023","inflorescence","macrofauna_foliar"
"337","F_T_B2_R5","Corticariinae",1,"05/2023","inflorescence","macrofauna_foliar"
"338","F_T_B2_R5","Pterygota",2,"05/2023","inflorescence","macrofauna_foliar"
"339","F_T_B2_R5","Ectopsocus",2,"05/2023","inflorescence","macrofauna_foliar"
"340","F_T_B2_R5","Thripinae",46,"05/2023","inflorescence","macrofauna_foliar"
"341","F_T_B2_R5","Thrips",2,"05/2023","inflorescence","macrofauna_foliar"
"342","F_T_B2_R5","Macrosiphoniella",9,"05/2023","inflorescence","macrofauna_foliar"
"343","F_T_B2_R5","Corticariinae",1,"05/2023","inflorescence","macrofauna_foliar"
"344","F_T_B2_R5","Pterygota",1,"05/2023","inflorescence","macrofauna_foliar"
"345","F_T_B2_R5","Ectopsocus",1,"05/2023","inflorescence","macrofauna_foliar"
"346","F_T_B2_R5","Bibionidae",2,"05/2023","inflorescence","macrofauna_foliar"
"347","F_T_B2_R6","Aphis craccivora",1,"05/2023","inflorescence","macrofauna_foliar"
"348","F_T_B2_R6","Thripinae",28,"05/2023","inflorescence","macrofauna_foliar"
"349","F_T_B2_R6","Thrips",7,"05/2023","inflorescence","macrofauna_foliar"
"350","F_T_B2_R6","Macrosiphoniella",8,"05/2023","inflorescence","macrofauna_foliar"
"351","F_T_B2_R6","Pterygota",3,"05/2023","inflorescence","macrofauna_foliar"
"352","F_T_B2_R6","Ectopsocus",3,"05/2023","inflorescence","macrofauna_foliar"
"353","F_T_B2_R6","Thomisidae",1,"05/2023","inflorescence","macrofauna_foliar"
"354","F_T_B2_R6","Thripinae",74,"05/2023","inflorescence","macrofauna_foliar"
"355","F_T_B2_R6","Thrips",20,"05/2023","inflorescence","macrofauna_foliar"
"356","F_T_B2_R6","Macrosiphoniella",6,"05/2023","inflorescence","macrofauna_foliar"
"357","F_T_B2_R6","Runcinia grammica",1,"05/2023","inflorescence","macrofauna_foliar"
"358","F_T_B2_R6","Cyclorrhapha",1,"05/2023","inflorescence","macrofauna_foliar"
"359","F_T_B2_R6","Entedoninae",1,"05/2023","inflorescence","macrofauna_foliar"
"360","F_T_B2_R6","Aphis craccivora",1,"05/2023","inflorescence","macrofauna_foliar"
"361","F_T_B2_R6","Thripinae",36,"05/2023","inflorescence","macrofauna_foliar"
"362","F_T_B2_R6","Thrips",12,"05/2023","inflorescence","macrofauna_foliar"
"363","F_T_B2_R6","Macrosiphoniella",1,"05/2023","inflorescence","macrofauna_foliar"
"364","F_T_B2_R6","Araniella cucurbitina",1,"05/2023","inflorescence","macrofauna_foliar"
"365","F_T_B2_R6","Ichneumonoidea",1,"05/2023","inflorescence","macrofauna_foliar"
"366","F_T_B3_R2","Thripinae",21,"05/2023","inflorescence","macrofauna_foliar"
"367","F_T_B3_R2","Thrips",7,"05/2023","inflorescence","macrofauna_foliar"
"368","F_T_B3_R2","Sciaroidea",1,"05/2023","inflorescence","macrofauna_foliar"
"369","F_T_B3_R2","Aphis craccivora",36,"05/2023","inflorescence","macrofauna_foliar"
"370","F_T_B3_R2","Thripinae",95,"05/2023","inflorescence","macrofauna_foliar"
"371","F_T_B3_R2","Thrips",18,"05/2023","inflorescence","macrofauna_foliar"
"372","F_T_B3_R2","Corticariinae",1,"05/2023","inflorescence","macrofauna_foliar"
"373","F_T_B3_R2","Pterygota",1,"05/2023","inflorescence","macrofauna_foliar"
"374","F_T_B3_R2","Ectopsocus",1,"05/2023","inflorescence","macrofauna_foliar"
"375","F_T_B3_R2","Anaspis",1,"05/2023","inflorescence","macrofauna_foliar"
"376","F_T_B3_R2","Thripinae",29,"05/2023","inflorescence","macrofauna_foliar"
"377","F_T_B3_R2","Thrips",16,"05/2023","inflorescence","macrofauna_foliar"
"378","F_T_B3_R2","Chloropidae",1,"05/2023","inflorescence","macrofauna_foliar"
"379","F_T_B3_R2","Pterygota",3,"05/2023","inflorescence","macrofauna_foliar"
"380","F_T_B3_R2","Ectopsocus",3,"05/2023","inflorescence","macrofauna_foliar"
"381","F_T_B3_R2","Psallus",1,"05/2023","inflorescence","macrofauna_foliar"
"382","F_T_B3_R3","Thripinae",32,"05/2023","inflorescence","macrofauna_foliar"
"383","F_T_B3_R3","Thrips",13,"05/2023","inflorescence","macrofauna_foliar"
"384","F_T_B3_R3","Macrosiphoniella",5,"05/2023","inflorescence","macrofauna_foliar"
"385","F_T_B3_R3","Corticariinae",1,"05/2023","inflorescence","macrofauna_foliar"
"386","F_T_B3_R3","Pterygota",2,"05/2023","inflorescence","macrofauna_foliar"
"387","F_T_B3_R3","Ectopsocus",2,"05/2023","inflorescence","macrofauna_foliar"
"388","F_T_B3_R3","Thomisidae",1,"05/2023","inflorescence","macrofauna_foliar"
"389","F_T_B3_R3","Psallus",1,"05/2023","inflorescence","macrofauna_foliar"
"390","F_T_B3_R3","Anaspis",1,"05/2023","inflorescence","macrofauna_foliar"
"391","F_T_B3_R3","Aphis craccivora",14,"05/2023","inflorescence","macrofauna_foliar"
"392","F_T_B3_R3","Thripinae",50,"05/2023","inflorescence","macrofauna_foliar"
"393","F_T_B3_R3","Thrips",25,"05/2023","inflorescence","macrofauna_foliar"
"394","F_T_B3_R3","Chloropidae",1,"05/2023","inflorescence","macrofauna_foliar"
"395","F_T_B3_R3","Pterygota",3,"05/2023","inflorescence","macrofauna_foliar"
"396","F_T_B3_R3","Ectopsocus",3,"05/2023","inflorescence","macrofauna_foliar"
"397","F_T_B3_R3","Anaspis",1,"05/2023","inflorescence","macrofauna_foliar"
"398","F_T_B3_R3","Thripinae",17,"05/2023","inflorescence","macrofauna_foliar"
"399","F_T_B3_R3","Thrips",6,"05/2023","inflorescence","macrofauna_foliar"
"400","F_T_B3_R3","Pterygota",3,"05/2023","inflorescence","macrofauna_foliar"
"401","F_T_B3_R3","Ectopsocus",3,"05/2023","inflorescence","macrofauna_foliar"
"402","F_T_B3_R3","Anaspis",1,"05/2023","inflorescence","macrofauna_foliar"
"403","F_T_B3_R3","Nematocera",1,"05/2023","inflorescence","macrofauna_foliar"
"404","F_T_B3_R4","Thripinae",7,"05/2023","inflorescence","macrofauna_foliar"
"405","F_T_B3_R4","Thrips",1,"05/2023","inflorescence","macrofauna_foliar"
"406","F_T_B3_R4","Corticariinae",2,"05/2023","inflorescence","macrofauna_foliar"
"407","F_T_B3_R4","Hymenoptera",1,"05/2023","inflorescence","macrofauna_foliar"
"408","F_T_B3_R4","Aphis craccivora",901,"05/2023","inflorescence","macrofauna_foliar"
"409","F_T_B3_R4","Thripinae",118,"05/2023","inflorescence","macrofauna_foliar"
"410","F_T_B3_R4","Thrips",40,"05/2023","inflorescence","macrofauna_foliar"
"411","F_T_B3_R4","Mesostigmata",1,"05/2023","inflorescence","macrofauna_foliar"
"412","F_T_B3_R4","Bibionidae",1,"05/2023","inflorescence","macrofauna_foliar"
"413","F_T_B3_R4","Bibionidae",1,"05/2023","inflorescence","macrofauna_foliar"
"414","F_T_B3_R4","Tanaemyrmex",7,"05/2023","inflorescence","macrofauna_foliar"
"415","F_T_B3_R4","Thripinae",42,"05/2023","inflorescence","macrofauna_foliar"
"416","F_T_B3_R4","Thrips",8,"05/2023","inflorescence","macrofauna_foliar"
"417","F_T_B3_R4","Pterygota",1,"05/2023","inflorescence","macrofauna_foliar"
"418","F_T_B3_R4","Ectopsocus",1,"05/2023","inflorescence","macrofauna_foliar"
"419","F_T_B3_R4","Thomisidae",1,"05/2023","inflorescence","macrofauna_foliar"
"420","F_T_B3_R5","Thripinae",79,"05/2023","inflorescence","macrofauna_foliar"
"421","F_T_B3_R5","Thrips",36,"05/2023","inflorescence","macrofauna_foliar"
"422","F_T_B3_R5","Anaspis",1,"05/2023","inflorescence","macrofauna_foliar"
"423","F_T_B3_R5","Thripinae",32,"05/2023","inflorescence","macrofauna_foliar"
"424","F_T_B3_R5","Thrips",13,"05/2023","inflorescence","macrofauna_foliar"
"425","F_T_B3_R5","Runcinia grammica",1,"05/2023","inflorescence","macrofauna_foliar"
"426","F_T_B3_R5","Psallus",1,"05/2023","inflorescence","macrofauna_foliar"
"427","F_T_B3_R5","Thripinae",31,"05/2023","inflorescence","macrofauna_foliar"
"428","F_T_B3_R5","Thrips",8,"05/2023","inflorescence","macrofauna_foliar"
"429","F_T_B3_R5","Pterygota",3,"05/2023","inflorescence","macrofauna_foliar"
"430","F_T_B3_R5","Ectopsocus",3,"05/2023","inflorescence","macrofauna_foliar"
"431","F_T_B3_R5","Psallus",1,"05/2023","inflorescence","macrofauna_foliar"
"432","F_T_B3_R6","Aphis craccivora",34,"05/2023","inflorescence","macrofauna_foliar"
"433","F_T_B3_R6","Thripinae",116,"05/2023","inflorescence","macrofauna_foliar"
"434","F_T_B3_R6","Thrips",33,"05/2023","inflorescence","macrofauna_foliar"
"435","F_T_B3_R6","Cyclorrhapha",1,"05/2023","inflorescence","macrofauna_foliar"
"436","F_T_B3_R6","Anaspis",1,"05/2023","inflorescence","macrofauna_foliar"
"437","F_T_B3_R6","Psallus",1,"05/2023","inflorescence","macrofauna_foliar"
"438","F_T_B3_R6","Thripinae",63,"05/2023","inflorescence","macrofauna_foliar"
"439","F_T_B3_R6","Thrips",5,"05/2023","inflorescence","macrofauna_foliar"
"440","F_T_B3_R6","Macrosiphoniella",2,"05/2023","inflorescence","macrofauna_foliar"
"441","F_T_B3_R6","Corticariinae",1,"05/2023","inflorescence","macrofauna_foliar"
"442","F_T_B3_R6","Anaspis",2,"05/2023","inflorescence","macrofauna_foliar"
"443","F_T_B3_R6","Berginus tamarisci",2,"05/2023","inflorescence","macrofauna_foliar"
"444","F_T_B3_R6","Dasytes",1,"05/2023","inflorescence","macrofauna_foliar"
"445","F_T_B3_R6","Plagiolepis pygmaea",4,"05/2023","inflorescence","macrofauna_foliar"
"446","F_T_B3_R6","Aphis craccivora",35,"05/2023","inflorescence","macrofauna_foliar"
"447","F_T_B3_R6","Thripinae",31,"05/2023","inflorescence","macrofauna_foliar"
"448","F_T_B3_R6","Thrips",15,"05/2023","inflorescence","macrofauna_foliar"
"449","F_T_B3_R6","Corticariinae",1,"05/2023","inflorescence","macrofauna_foliar"
"450","F_T_B3_R6","Pterygota",6,"05/2023","inflorescence","macrofauna_foliar"
"451","F_T_B3_R6","Ectopsocus",6,"05/2023","inflorescence","macrofauna_foliar"
"452","AF_T_B1_R1","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"453","AF_T_B1_R1","Thrips",1,"04/2023","twig","macrofauna_foliar"
"454","AF_T_B1_R1","Thripinae",2,"04/2023","twig","macrofauna_foliar"
"455","AF_T_B1_R1","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"456","AF_T_B1_R2","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"457","AF_T_B1_R2","Thripinae",2,"04/2023","twig","macrofauna_foliar"
"458","AF_T_B1_R2","Thripinae",2,"04/2023","twig","macrofauna_foliar"
"459","AF_T_B1_R2","Thripinae",3,"04/2023","twig","macrofauna_foliar"
"460","AF_T_B1_R2","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"461","AF_T_B1_R3","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"462","AF_T_B1_R3","Thrips",1,"04/2023","twig","macrofauna_foliar"
"463","AF_T_B1_R3","Macrosiphoniella",2,"04/2023","twig","macrofauna_foliar"
"464","AF_T_B1_R3","Aphis craccivora",20,"04/2023","twig","macrofauna_foliar"
"465","AF_T_B1_R3","Thripinae",5,"04/2023","twig","macrofauna_foliar"
"466","AF_T_B1_R3","Macrosiphoniella",13,"04/2023","twig","macrofauna_foliar"
"467","AF_T_B1_R3","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"468","AF_T_B1_R3","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"469","AF_T_B1_R4","Psocodea",1,"04/2023","twig","macrofauna_foliar"
"470","AF_T_B1_R4","vide",0,"04/2023","twig","macrofauna_foliar"
"471","AF_T_B1_R4","Chironomoidea",1,"04/2023","twig","macrofauna_foliar"
"472","AF_T_B1_R4","Chironomidae",1,"04/2023","twig","macrofauna_foliar"
"473","AF_T_B1_R4","Thripinae",3,"04/2023","twig","macrofauna_foliar"
"474","AF_T_B1_R5","vide",0,"04/2023","twig","macrofauna_foliar"
"475","AF_T_B1_R5","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"476","AF_T_B1_R5","Macrosiphoniella",2,"04/2023","twig","macrofauna_foliar"
"477","AF_T_B1_R5","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"478","AF_T_B2_R1","Dasytini",1,"04/2023","twig","macrofauna_foliar"
"479","AF_T_B2_R1","Aphis craccivora",4,"04/2023","twig","macrofauna_foliar"
"480","AF_T_B2_R1","Hemiptera",1,"04/2023","twig","macrofauna_foliar"
"481","AF_T_B2_R1","Thripinae",2,"04/2023","twig","macrofauna_foliar"
"482","AF_T_B2_R1","Macrosiphoniella",7,"04/2023","twig","macrofauna_foliar"
"483","AF_T_B2_R1","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"484","AF_T_B2_R2","Acaridia",1,"04/2023","twig","macrofauna_foliar"
"485","AF_T_B2_R2","Psocidae",1,"04/2023","twig","macrofauna_foliar"
"486","AF_T_B2_R2","Thripinae",3,"04/2023","twig","macrofauna_foliar"
"487","AF_T_B2_R2","Thrips",1,"04/2023","twig","macrofauna_foliar"
"488","AF_T_B2_R2","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"489","AF_T_B2_R2","Macrosiphoniella",10,"04/2023","twig","macrofauna_foliar"
"490","AF_T_B2_R2","vide",0,"04/2023","twig","macrofauna_foliar"
"491","AF_T_B2_R3","Thripinae",2,"04/2023","twig","macrofauna_foliar"
"492","AF_T_B2_R3","Aphis craccivora",47,"04/2023","twig","macrofauna_foliar"
"493","AF_T_B2_R3","Thripinae",2,"04/2023","twig","macrofauna_foliar"
"494","AF_T_B2_R3","vide",0,"04/2023","twig","macrofauna_foliar"
"495","AF_T_B2_R4","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"496","AF_T_B2_R4","Aphis craccivora",39,"04/2023","twig","macrofauna_foliar"
"497","AF_T_B2_R4","Chironomoidea",1,"04/2023","twig","macrofauna_foliar"
"498","AF_T_B2_R4","Aphidoidea",23,"04/2023","twig","macrofauna_foliar"
"499","AF_T_B2_R4","Thripinae",5,"04/2023","twig","macrofauna_foliar"
"500","AF_T_B2_R4","Thrips",1,"04/2023","twig","macrofauna_foliar"
"501","AF_T_B2_R4","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"502","AF_T_B2_R5","Thripinae",3,"04/2023","twig","macrofauna_foliar"
"503","AF_T_B2_R5","Macrosiphoniella",1,"04/2023","twig","macrofauna_foliar"
"504","AF_T_B2_R5","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"505","AF_T_B2_R5","Aphidoidea",5,"04/2023","twig","macrofauna_foliar"
"506","AF_T_B2_R5","Thripinae",3,"04/2023","twig","macrofauna_foliar"
"507","AF_T_B2_R5","Gastrancistrus",1,"04/2023","twig","macrofauna_foliar"
"508","AF_T_B2_R5","Thripinae",2,"04/2023","twig","macrofauna_foliar"
"509","AF_T_B3_R1","Formicinae",1,"04/2023","twig","macrofauna_foliar"
"510","AF_T_B3_R1","Apioninae",1,"04/2023","twig","macrofauna_foliar"
"511","AF_T_B3_R1","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"512","AF_T_B3_R1","Thripinae",2,"04/2023","twig","macrofauna_foliar"
"513","AF_T_B3_R1","Thripinae",4,"04/2023","twig","macrofauna_foliar"
"514","AF_T_B3_R1","Thrips",2,"04/2023","twig","macrofauna_foliar"
"515","AF_T_B3_R2","Gastrancistrus",1,"04/2023","twig","macrofauna_foliar"
"516","AF_T_B3_R2","Thripinae",3,"04/2023","twig","macrofauna_foliar"
"517","AF_T_B3_R2","Thrips",2,"04/2023","twig","macrofauna_foliar"
"518","AF_T_B3_R2","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"519","AF_T_B3_R2","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"520","AF_T_B3_R2","Aphidoidea",1,"04/2023","twig","macrofauna_foliar"
"521","AF_T_B3_R2","Thrips",1,"04/2023","twig","macrofauna_foliar"
"522","AF_T_B3_R3","Geometridae",1,"04/2023","twig","macrofauna_foliar"
"523","AF_T_B3_R3","Thysanoptera",1,"04/2023","twig","macrofauna_foliar"
"524","AF_T_B3_R3","Thripinae",2,"04/2023","twig","macrofauna_foliar"
"525","AF_T_B3_R3","Thrips",2,"04/2023","twig","macrofauna_foliar"
"526","AF_T_B3_R3","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"527","AF_T_B3_R3","Thrips",1,"04/2023","twig","macrofauna_foliar"
"528","AF_T_B3_R3","Aphis craccivora",14,"04/2023","twig","macrofauna_foliar"
"529","AF_T_B3_R3","Formicinae",1,"04/2023","twig","macrofauna_foliar"
"530","AF_T_B3_R3","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"531","AF_T_B3_R4","Aphis craccivora",1,"04/2023","twig","macrofauna_foliar"
"532","AF_T_B3_R4","Aphidoidea",1,"04/2023","twig","macrofauna_foliar"
"533","AF_T_B3_R4","Macrosiphoniella",1,"04/2023","twig","macrofauna_foliar"
"534","AF_T_B3_R4","Thripinae",3,"04/2023","twig","macrofauna_foliar"
"535","AF_T_B3_R4","Thrips",1,"04/2023","twig","macrofauna_foliar"
"536","AF_T_B3_R4","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"537","AF_T_B3_R4","Araniella cucurbitina",2,"04/2023","twig","macrofauna_foliar"
"538","AF_T_B3_R4","Cheiracanthium",1,"04/2023","twig","macrofauna_foliar"
"539","AF_T_B3_R5","Thrips",1,"04/2023","twig","macrofauna_foliar"
"540","AF_T_B3_R5","Macrosiphoniella",1,"04/2023","twig","macrofauna_foliar"
"541","AF_T_B3_R5","vide",0,"04/2023","twig","macrofauna_foliar"
"542","F_T_B1_R10","vide",0,"04/2023","twig","macrofauna_foliar"
"543","F_T_B1_R10","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"544","F_T_B1_R12","vide",0,"04/2023","twig","macrofauna_foliar"
"545","F_T_B1_R12","vide",0,"04/2023","twig","macrofauna_foliar"
"546","F_T_B1_R12","vide",0,"04/2023","twig","macrofauna_foliar"
"547","F_T_B1_R2","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"548","F_T_B1_R2","vide",0,"04/2023","twig","macrofauna_foliar"
"549","F_T_B1_R2","Thripinae",3,"04/2023","twig","macrofauna_foliar"
"550","F_T_B1_R5","vide",0,"04/2023","twig","macrofauna_foliar"
"551","F_T_B1_R5","Philodromus",1,"04/2023","twig","macrofauna_foliar"
"552","F_T_B1_R5","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"553","F_T_B1_R5","Macrosiphoniella",1,"04/2023","twig","macrofauna_foliar"
"554","F_T_B1_R8","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"555","F_T_B1_R8","vide",0,"04/2023","twig","macrofauna_foliar"
"556","F_T_B1_R8","Thripinae",2,"04/2023","twig","macrofauna_foliar"
"557","F_T_B2_R2","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"558","F_T_B2_R2","Aphidoidea",5,"04/2023","twig","macrofauna_foliar"
"559","F_T_B2_R2","Thripinae",2,"04/2023","twig","macrofauna_foliar"
"560","F_T_B2_R2","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"561","F_T_B2_R2","Aphidoidea",1,"04/2023","twig","macrofauna_foliar"
"562","F_T_B2_R2","Calliopum",1,"04/2023","twig","macrofauna_foliar"
"563","F_T_B2_R2","Aphidoidea",20,"04/2023","twig","macrofauna_foliar"
"564","F_T_B2_R2","Thripinae",3,"04/2023","twig","macrofauna_foliar"
"565","F_T_B2_R2","Aphididae",2,"04/2023","twig","macrofauna_foliar"
"566","F_T_B2_R3","Apioninae",1,"04/2023","twig","macrofauna_foliar"
"567","F_T_B2_R3","Thrips",1,"04/2023","twig","macrofauna_foliar"
"568","F_T_B2_R3","Aphidoidea",5,"04/2023","twig","macrofauna_foliar"
"569","F_T_B2_R3","Thrips",1,"04/2023","twig","macrofauna_foliar"
"570","F_T_B2_R3","Macrosiphoniella",3,"04/2023","twig","macrofauna_foliar"
"571","F_T_B2_R3","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"572","F_T_B2_R4","Macrosiphoniella",1,"04/2023","twig","macrofauna_foliar"
"573","F_T_B2_R4","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"574","F_T_B2_R4","Empidoidea",1,"04/2023","twig","macrofauna_foliar"
"575","F_T_B2_R4","Hymenoptera",1,"04/2023","twig","macrofauna_foliar"
"576","F_T_B2_R4","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"577","F_T_B2_R4","Aphidoidea",3,"04/2023","twig","macrofauna_foliar"
"578","F_T_B2_R4","Araniella cucurbitina",1,"04/2023","twig","macrofauna_foliar"
"579","F_T_B2_R5","Thripinae",2,"04/2023","twig","macrofauna_foliar"
"580","F_T_B2_R5","Thrips",2,"04/2023","twig","macrofauna_foliar"
"581","F_T_B2_R5","Cicadellidae",1,"04/2023","twig","macrofauna_foliar"
"582","F_T_B2_R5","Braconidae",1,"04/2023","twig","macrofauna_foliar"
"583","F_T_B2_R5","Thripinae",3,"04/2023","twig","macrofauna_foliar"
"584","F_T_B2_R5","Lepidoptera",1,"04/2023","twig","macrofauna_foliar"
"585","F_T_B2_R5","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"586","F_T_B2_R5","Macrosiphoniella",1,"04/2023","twig","macrofauna_foliar"
"587","F_T_B2_R6","Aphidoidea",11,"04/2023","twig","macrofauna_foliar"
"588","F_T_B2_R6","Thripinae",3,"04/2023","twig","macrofauna_foliar"
"589","F_T_B2_R6","Thrips",1,"04/2023","twig","macrofauna_foliar"
"590","F_T_B2_R6","Macrosiphoniella",3,"04/2023","twig","macrofauna_foliar"
"591","F_T_B2_R6","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"592","F_T_B2_R6","Aphidoidea",21,"04/2023","twig","macrofauna_foliar"
"593","F_T_B2_R6","Aphidoidea",6,"04/2023","twig","macrofauna_foliar"
"594","F_T_B2_R6","Apioninae",1,"04/2023","twig","macrofauna_foliar"
"595","F_T_B2_R6","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"596","F_T_B3_R2","Anotylus",1,"04/2023","twig","macrofauna_foliar"
"597","F_T_B3_R2","Hymenoptera",1,"04/2023","twig","macrofauna_foliar"
"598","F_T_B3_R2","Ectopsocus",1,"04/2023","twig","macrofauna_foliar"
"599","F_T_B3_R2","Macrosaccus robiniella",1,"04/2023","twig","macrofauna_foliar"
"600","F_T_B3_R2","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"601","F_T_B3_R2","Macrosiphoniella",1,"04/2023","twig","macrofauna_foliar"
"602","F_T_B3_R2","Thrips",1,"04/2023","twig","macrofauna_foliar"
"603","F_T_B3_R2","Macrosiphoniella",1,"04/2023","twig","macrofauna_foliar"
"604","F_T_B3_R2","Aphididae",1,"04/2023","twig","macrofauna_foliar"
"605","F_T_B3_R2","Aphidoidea",2,"04/2023","twig","macrofauna_foliar"
"606","F_T_B3_R2","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"607","F_T_B3_R3","Thripinae",7,"04/2023","twig","macrofauna_foliar"
"608","F_T_B3_R3","Thrips",1,"04/2023","twig","macrofauna_foliar"
"609","F_T_B3_R3","Parmulini",1,"04/2023","twig","macrofauna_foliar"
"610","F_T_B3_R3","Thripinae",4,"04/2023","twig","macrofauna_foliar"
"611","F_T_B3_R3","Thrips",1,"04/2023","twig","macrofauna_foliar"
"612","F_T_B3_R3","Aphis craccivora",1,"04/2023","twig","macrofauna_foliar"
"613","F_T_B3_R3","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"614","F_T_B3_R3","Macrosiphoniella",3,"04/2023","twig","macrofauna_foliar"
"615","F_T_B3_R3","Sciaroidea",1,"04/2023","twig","macrofauna_foliar"
"616","F_T_B3_R4","Diptera",1,"04/2023","twig","macrofauna_foliar"
"617","F_T_B3_R4","Thripinae",6,"04/2023","twig","macrofauna_foliar"
"618","F_T_B3_R4","Thrips",1,"04/2023","twig","macrofauna_foliar"
"619","F_T_B3_R4","Sciaroidea",1,"04/2023","twig","macrofauna_foliar"
"620","F_T_B3_R4","Thripinae",5,"04/2023","twig","macrofauna_foliar"
"621","F_T_B3_R4","Thrips",1,"04/2023","twig","macrofauna_foliar"
"622","F_T_B3_R4","Cicadellidae",1,"04/2023","twig","macrofauna_foliar"
"623","F_T_B3_R4","Chalcidoidea",1,"04/2023","twig","macrofauna_foliar"
"624","F_T_B3_R4","vide",0,"04/2023","twig","macrofauna_foliar"
"625","F_T_B3_R5","Thripinae",1,"04/2023","twig","macrofauna_foliar"
"626","F_T_B3_R5","Thrips",1,"04/2023","twig","macrofauna_foliar"
"627","F_T_B3_R5","Sciaroidea",2,"04/2023","twig","macrofauna_foliar"
"628","F_T_B3_R5","Thripinae",6,"04/2023","twig","macrofauna_foliar"
