"queryName","queryId","matchName","matchId","interactionId","interactionName","resourceId","resourceName","reference","graph","level","community"
"Hesperiidae",NA,"Matapa aria","c(""NCBITaxon:1663121"", ""NCBI:1663121"", ""GBIF:1948465"", ""https://tree.opentreeoflife.org/opentree/ottol@4234469"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Amblyscirtes vialis","c(""NCBITaxon:1666443"", ""NCBI:1666443"", ""GBIF:4301802"", ""https://tree.opentreeoflife.org/opentree/ottol@3063642"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Polites mystic","c(""NCBITaxon:1666684"", ""NCBI:1666684"", ""GBIF:1943964"", ""https://tree.opentreeoflife.org/opentree/ottol@3063702"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Pyrgus centaureae","c(""NCBITaxon:1666702"", ""NCBI:1666702"", ""GBIF:1950006"", ""https://tree.opentreeoflife.org/opentree/ottol@3065060"")","RO:0002470","eats","NCBI:3745","Rosaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Pyrgus centaureae","c(""NCBITaxon:1666702"", ""NCBI:1666702"", ""GBIF:1950006"", ""https://tree.opentreeoflife.org/opentree/ottol@3065060"")","RO:0002470","eats","NCBI:4345","Ericaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Astraptes alardus","c(""NCBITaxon:354784"", ""NCBI:354784"", ""https://tree.opentreeoflife.org/opentree/ottol@264783"", ""GBIF:1943824"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Panoquina ocola","c(""NCBITaxon:509314"", ""NCBI:509314"", ""GBIF:1943571"", ""https://tree.opentreeoflife.org/opentree/ottol@197935"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Polites vibex","c(""NCBITaxon:1674433"", ""NCBI:1674433"", ""GBIF:1943962"", ""https://tree.opentreeoflife.org/opentree/ottol@3063704"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Allora major","c(""NCBITaxon:1674946"", ""NCBI:1674946"", ""https://tree.opentreeoflife.org/opentree/ottol@4233777"", ""GBIF:1949350"")","RO:0002470","eats","NCBI:4310","Corynocarpaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Allora major","c(""NCBITaxon:1674946"", ""NCBI:1674946"", ""https://tree.opentreeoflife.org/opentree/ottol@4233777"", ""GBIF:1949350"")","RO:0002470","eats","NCBI:4268","Malpighiaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Ampittia virgata","c(""NCBITaxon:1678240"", ""NCBI:1678240"", ""GBIF:1942383"", ""https://tree.opentreeoflife.org/opentree/ottol@3063637"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Borbo borbonica","c(""NCBITaxon:1678383"", ""NCBI:1678383"", ""https://tree.opentreeoflife.org/opentree/ottol@3062127"", ""GBIF:1946661"")","RO:0002470","eats","NCBI:3602","Vitaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Borbo borbonica","c(""NCBITaxon:1678383"", ""NCBI:1678383"", ""https://tree.opentreeoflife.org/opentree/ottol@3062127"", ""GBIF:1946661"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Hesperopsis alpheus","c(""NCBITaxon:1706389"", ""NCBI:1706389"", ""GBIF:5141697"", ""https://tree.opentreeoflife.org/opentree/ottol@4235194"")","RO:0002470","eats","NCBI:3563","Amaranthaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Hesperopsis gracielae","c(""NCBITaxon:1706390"", ""NCBI:1706390"", ""GBIF:5715197"", ""https://tree.opentreeoflife.org/opentree/ottol@3065622"")","RO:0002470","eats","NCBI:3563","Amaranthaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Hesperopsis libya","c(""NCBITaxon:1706391"", ""NCBI:1706391"", ""GBIF:5715203"", ""https://tree.opentreeoflife.org/opentree/ottol@3065624"")","RO:0002470","eats","NCBI:3563","Amaranthaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Erynnis juvenalis","c(""NCBITaxon:1720676"", ""NCBI:1720676"", ""https://tree.opentreeoflife.org/opentree/ottol@3065391"", ""GBIF:5977208"")","RO:0002470","eats","NCBI:3503","Fagaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Erynnis juvenalis","c(""NCBITaxon:1720676"", ""NCBI:1720676"", ""https://tree.opentreeoflife.org/opentree/ottol@3065391"", ""GBIF:5977208"")","RO:0002470","eats","NCBI:16714","Juglandaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Telicota colon","c(""NCBITaxon:218766"", ""NCBI:218766"", ""https://tree.opentreeoflife.org/opentree/ottol@673688"", ""GBIF:1947492"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Taractrocera anisomorpha","c(""NCBITaxon:1766792"", ""NCBI:1766792"", ""GBIF:1944478"", ""https://tree.opentreeoflife.org/opentree/ottol@3062903"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Urbanus procne","c(""NCBITaxon:1768823"", ""NCBI:1768823"", ""https://tree.opentreeoflife.org/opentree/ottol@3064984"", ""GBIF:1944283"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Taractrocera papyria","c(""NCBITaxon:509495"", ""NCBI:509495"", ""https://tree.opentreeoflife.org/opentree/ottol@480122"", ""GBIF:1944523"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Taractrocera papyria","c(""NCBITaxon:509495"", ""NCBI:509495"", ""https://tree.opentreeoflife.org/opentree/ottol@480122"", ""GBIF:1944523"")","RO:0002470","eats","NCBI:4609","Cyperaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Ocybadistes flavovittata","c(""NCBITaxon:1769463"", ""NCBI:1769463"", ""https://tree.opentreeoflife.org/opentree/ottol@3063130"", ""GBIF:1942623"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Ocybadistes walkeri","c(""NCBITaxon:509441"", ""NCBI:509441"", ""GBIF:1942618"", ""https://tree.opentreeoflife.org/opentree/ottol@717133"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Suniana sunias","c(""NCBITaxon:509491"", ""NCBI:509491"", ""https://tree.opentreeoflife.org/opentree/ottol@480132"", ""GBIF:1942636"")","RO:0002470","eats","NCBI:4710","Arecaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Suniana sunias","c(""NCBITaxon:509491"", ""NCBI:509491"", ""https://tree.opentreeoflife.org/opentree/ottol@480132"", ""GBIF:1942636"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Ochlodes bouddha","c(""NCBITaxon:1813812"", ""NCBI:1813812"", ""GBIF:1946856"", ""https://tree.opentreeoflife.org/opentree/ottol@3061896"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Erionota thrax","c(""NCBITaxon:1816794"", ""NCBI:1816794"", ""https://tree.opentreeoflife.org/opentree/ottol@3062095"", ""GBIF:1946737"")","RO:0002470","eats","NCBI:4710","Arecaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Spialia dromus","c(""NCBITaxon:1873865"", ""GBIF:1945616"", ""NCBI:1873865"", ""https://tree.opentreeoflife.org/opentree/ottol@3065648"")","RO:0002470","eats","NCBI:3629","Malvaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Ernsta dromus","NCBITaxon:1873865","RO:0002470","eats","NCBI:3629","Malvaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Spialia spio","c(""NCBITaxon:1873867"", ""NCBI:1873867"", ""GBIF:1945571"", ""https://tree.opentreeoflife.org/opentree/ottol@3065675"")","RO:0002470","eats","NCBI:3629","Malvaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Borbo fatuellus","c(""NCBITaxon:1884836"", ""NCBI:1884836"", ""GBIF:8695677"", ""https://tree.opentreeoflife.org/opentree/ottol@6195411"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Borbo holtzi","c(""NCBITaxon:1884837"", ""NCBI:1884837"", ""https://tree.opentreeoflife.org/opentree/ottol@6195412"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Borbo perobscura","c(""NCBITaxon:1884838"", ""NCBI:1884838"", ""GBIF:1946664"", ""https://tree.opentreeoflife.org/opentree/ottol@3062124"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Caltoris brunnea","c(""NCBITaxon:1884841"", ""NCBI:1884841"", ""https://tree.opentreeoflife.org/opentree/ottol@4233908"", ""GBIF:1948060"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Caltoris cormasa","c(""NCBITaxon:1884842"", ""NCBI:1884842"", ""https://tree.opentreeoflife.org/opentree/ottol@4233873"", ""GBIF:1948061"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Caltoris kumara","c(""NCBITaxon:1884843"", ""NCBI:1884843"", ""https://tree.opentreeoflife.org/opentree/ottol@4233890"", ""GBIF:1948088"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Zenonia zeno","c(""NCBITaxon:1884849"", ""NCBI:1884849"", ""GBIF:1943723"", ""https://tree.opentreeoflife.org/opentree/ottol@4235086"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Zenonia zeno","c(""NCBITaxon:1884849"", ""NCBI:1884849"", ""GBIF:1943723"", ""https://tree.opentreeoflife.org/opentree/ottol@4235086"")","RO:0002470","eats","NCBI:4210","Asteraceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Erynnis lucilius","c(""NCBITaxon:1888538"", ""NCBI:1888538"", ""https://tree.opentreeoflife.org/opentree/ottol@3065392"", ""GBIF:5977261"")","RO:0002470","eats","NCBI:3440","Ranunculaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Hesperia assiniboia","c(""NCBITaxon:1888573"", ""NCBI:1888573"", ""https://tree.opentreeoflife.org/opentree/ottol@3062014"", ""GBIF:5142323"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Polites draco","c(""NCBITaxon:1888646"", ""NCBI:1888646"", ""https://tree.opentreeoflife.org/opentree/ottol@3063697"", ""GBIF:1943965"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Polites origenes","c(""NCBITaxon:1888647"", ""NCBI:1888647"", ""https://tree.opentreeoflife.org/opentree/ottol@3063669"", ""GBIF:1943990"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Polites rhesus","c(""NCBITaxon:1888648"", ""NCBI:1888648"", ""https://tree.opentreeoflife.org/opentree/ottol@3063684"", ""GBIF:4301596"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Autochton cellus","c(""NCBITaxon:1908708"", ""NCBI:1908708"", ""GBIF:1947984"", ""https://tree.opentreeoflife.org/opentree/ottol@3064104"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Meza mabea","c(""NCBITaxon:1908714"", ""NCBI:1908714"", ""GBIF:1942470"", ""https://tree.opentreeoflife.org/opentree/ottol@3063263"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Wallengrenia otho","c(""NCBITaxon:1908725"", ""NCBI:1908725"", ""https://tree.opentreeoflife.org/opentree/ottol@3061221"", ""GBIF:1950384"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Gerosis phisara","c(""NCBITaxon:1908728"", ""NCBI:1908728"", ""GBIF:9050611"", ""https://tree.opentreeoflife.org/opentree/ottol@6195455"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Odontoptilum angulata","c(""NCBITaxon:1908738"", ""GBIF:1943619"", ""https://tree.opentreeoflife.org/opentree/ottol@4234110"", ""NCBI:1908738"")","RO:0002470","eats","NCBI:3629","Malvaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Odontoptilum angulata","c(""NCBITaxon:1908738"", ""GBIF:1943619"", ""https://tree.opentreeoflife.org/opentree/ottol@4234110"", ""NCBI:1908738"")","RO:0002470","eats","NCBI:23672","Sapindaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Odontoptilum angulatum","NCBITaxon:1908738","RO:0002470","eats","NCBI:3629","Malvaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Odontoptilum angulatum","NCBITaxon:1908738","RO:0002470","eats","NCBI:23672","Sapindaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Pteroteinon laufella","c(""NCBITaxon:1908744"", ""NCBI:1908744"", ""GBIF:1943198"", ""https://tree.opentreeoflife.org/opentree/ottol@4234476"")","RO:0002470","eats","NCBI:4710","Arecaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Tsitana tulbagha","c(""NCBITaxon:1908749"", ""NCBI:1908749"", ""https://tree.opentreeoflife.org/opentree/ottol@4234897"", ""GBIF:1945526"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Coeliades pisistratus","c(""NCBITaxon:1921475"", ""NCBI:1921475"", ""https://tree.opentreeoflife.org/opentree/ottol@3060806"", ""GBIF:1947112"")","RO:0002470","eats","NCBI:4268","Malpighiaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Coeliades pisistratus","c(""NCBITaxon:1921475"", ""NCBI:1921475"", ""https://tree.opentreeoflife.org/opentree/ottol@3060806"", ""GBIF:1947112"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Artitropa comus","c(""NCBITaxon:1921480"", ""NCBI:1921480"", ""GBIF:1946257"", ""https://tree.opentreeoflife.org/opentree/ottol@4235066"")","RO:0002470","eats","NCBI:40552","Asparagaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Gretna cylinda","c(""NCBITaxon:1921486"", ""NCBI:1921486"", ""https://tree.opentreeoflife.org/opentree/ottol@4234913"", ""GBIF:1945033"")","RO:0002470","eats","NCBI:4619","Marantaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Megathymus cofaqui","c(""NCBITaxon:1945766"", ""NCBI:1945766"", ""https://tree.opentreeoflife.org/opentree/ottol@3063754"", ""GBIF:1943657"")","RO:0002470","eats","NCBI:50362","Melanthiaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Megathymus cofaqui","c(""NCBITaxon:1945766"", ""NCBI:1945766"", ""https://tree.opentreeoflife.org/opentree/ottol@3063754"", ""GBIF:1943657"")","RO:0002470","eats","NCBI:40552","Asparagaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Megathymus yuccae","c(""NCBITaxon:40099"", ""NCBI:40099"", ""https://tree.opentreeoflife.org/opentree/ottol@915359"", ""GBIF:1943655"")","RO:0002470","eats","NCBI:40552","Asparagaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Megathymus streckeri","c(""NCBITaxon:509311"", ""NCBI:509311"", ""https://tree.opentreeoflife.org/opentree/ottol@197930"", ""GBIF:1943673"")","RO:0002470","eats","NCBI:40552","Asparagaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Agathymus mariae","c(""NCBITaxon:509294"", ""NCBI:509294"", ""https://tree.opentreeoflife.org/opentree/ottol@328400"", ""GBIF:1949540"")","RO:0002470","eats","NCBI:40552","Asparagaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Baoris pagana","c(""NCBITaxon:1972205"", ""NCBI:1972205"", ""GBIF:1946047"", ""https://tree.opentreeoflife.org/opentree/ottol@4234185"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Pelopidas assamensis","c(""NCBITaxon:1972210"", ""NCBI:1972210"", ""https://tree.opentreeoflife.org/opentree/ottol@3062539"", ""GBIF:1945856"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Pelopidas subochracea","c(""NCBITaxon:1972211"", ""NCBI:1972211"", ""GBIF:1945860"", ""https://tree.opentreeoflife.org/opentree/ottol@3062554"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Gegenes niso","c(""NCBITaxon:2025664"", ""NCBI:2025664"", ""GBIF:5142336"", ""https://tree.opentreeoflife.org/opentree/ottol@4234685"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Chondrolepis niveicornis","c(""NCBITaxon:2025673"", ""NCBI:2025673"", ""https://tree.opentreeoflife.org/opentree/ottol@4234141"", ""GBIF:1948853"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Fresna nyassae","c(""NCBITaxon:2025675"", ""NCBI:2025675"", ""GBIF:1947687"", ""https://tree.opentreeoflife.org/opentree/ottol@4235075"")","RO:0002470","eats","NCBI:23672","Sapindaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Fresna nyassae","c(""NCBITaxon:2025675"", ""NCBI:2025675"", ""GBIF:1947687"", ""https://tree.opentreeoflife.org/opentree/ottol@4235075"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Monza cretacea","c(""NCBITaxon:2025679"", ""NCBI:2025679"", ""GBIF:1943550"", ""https://tree.opentreeoflife.org/opentree/ottol@4234505"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Netrobalane canopus","c(""NCBITaxon:2025683"", ""NCBI:2025683"", ""GBIF:1950731"", ""https://tree.opentreeoflife.org/opentree/ottol@4235383"")","RO:0002470","eats","NCBI:3629","Malvaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Netrobalane canopus","c(""NCBITaxon:2025683"", ""NCBI:2025683"", ""GBIF:1950731"", ""https://tree.opentreeoflife.org/opentree/ottol@4235383"")","RO:0002470","eats","NCBI:24943","Paeoniaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Platylesches galesa","c(""NCBITaxon:2025689"", ""NCBI:2025689"", ""https://tree.opentreeoflife.org/opentree/ottol@4235517"", ""GBIF:1948968"")","RO:0002470","eats","NCBI:22973","Chrysobalanaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Platylesches galesa","c(""NCBITaxon:2025689"", ""NCBI:2025689"", ""https://tree.opentreeoflife.org/opentree/ottol@4235517"", ""GBIF:1948968"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Platylesches picanini","c(""NCBITaxon:2025690"", ""NCBI:2025690"", ""GBIF:1948965"", ""https://tree.opentreeoflife.org/opentree/ottol@4235516"")","RO:0002470","eats","NCBI:22973","Chrysobalanaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Zophopetes dysmephila","c(""NCBITaxon:2025698"", ""NCBI:2025698"", ""https://tree.opentreeoflife.org/opentree/ottol@4234384"", ""GBIF:1948916"")","RO:0002470","eats","NCBI:4710","Arecaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Chiomara asychis","c(""NCBITaxon:2049078"", ""NCBI:2049078"", ""GBIF:1948158"", ""https://tree.opentreeoflife.org/opentree/ottol@3064222"")","RO:0002470","eats","NCBI:4268","Malpighiaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Epargyreus exadeus","c(""NCBITaxon:2049110"", ""NCBI:2049110"", ""https://tree.opentreeoflife.org/opentree/ottol@3063956"", ""GBIF:1947894"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Phocides polybius","c(""NCBITaxon:2049159"", ""NCBI:2049159"", ""GBIF:1947597"", ""https://tree.opentreeoflife.org/opentree/ottol@3064749"")","RO:0002470","eats","NCBI:3931","Myrtaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Synapte malitiosa","c(""NCBITaxon:2049181"", ""NCBI:2049181"", ""https://tree.opentreeoflife.org/opentree/ottol@3061747"", ""GBIF:1944815"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Synapte malitiosa","c(""NCBITaxon:2049181"", ""NCBI:2049181"", ""https://tree.opentreeoflife.org/opentree/ottol@3061747"", ""GBIF:1944815"")","RO:0002470","eats","NCBI:4710","Arecaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Aeromachus inachus","c(""NCBITaxon:218704"", ""NCBI:218704"", ""GBIF:1945815"", ""https://tree.opentreeoflife.org/opentree/ottol@827433"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Parnara bada","c(""NCBITaxon:218708"", ""NCBI:218708"", ""GBIF:1943222"", ""https://tree.opentreeoflife.org/opentree/ottol@827444"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Parnara bada","c(""NCBITaxon:218708"", ""NCBI:218708"", ""GBIF:1943222"", ""https://tree.opentreeoflife.org/opentree/ottol@827444"")","RO:0002470","eats","NCBI:4454","Araceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Badamia exclamationis","c(""NCBITaxon:218712"", ""NCBI:218712"", ""https://tree.opentreeoflife.org/opentree/ottol@252991"", ""GBIF:5142067"")","RO:0002470","eats","NCBI:4268","Malpighiaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Badamia exclamationis","c(""NCBITaxon:218712"", ""NCBI:218712"", ""https://tree.opentreeoflife.org/opentree/ottol@252991"", ""GBIF:5142067"")","RO:0002470","eats","NCBI:3954","Combretaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Borbo cinnara","c(""NCBITaxon:218714"", ""NCBI:218714"", ""GBIF:1946695"", ""https://tree.opentreeoflife.org/opentree/ottol@252979"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Burara aquilina","c(""NCBITaxon:218716"", ""NCBI:218716"", ""GBIF:10421079"", ""https://tree.opentreeoflife.org/opentree/ottol@252984"")","RO:0002470","eats","NCBI:4050","Araliaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Carterocephalus palaemon","c(""NCBITaxon:218720"", ""NCBI:218720"", ""GBIF:1947335"", ""https://tree.opentreeoflife.org/opentree/ottol@775946"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Carterocephalus silvicola","c(""NCBITaxon:218722"", ""NCBI:218722"", ""GBIF:1947306"", ""https://tree.opentreeoflife.org/opentree/ottol@256500"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Choaspes benjaminii","c(""NCBITaxon:218724"", ""NCBI:218724"", ""https://tree.opentreeoflife.org/opentree/ottol@775951"", ""GBIF:5141924"")","RO:0002470","eats","NCBI:22910","Sabiaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Erionota torus","c(""NCBITaxon:218728"", ""NCBI:218728"", ""https://tree.opentreeoflife.org/opentree/ottol@775956"", ""GBIF:1946738"")","RO:0002470","eats","NCBI:4637","Musaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Erionota torus","c(""NCBITaxon:218728"", ""NCBI:218728"", ""https://tree.opentreeoflife.org/opentree/ottol@775956"", ""GBIF:1946738"")","RO:0002470","eats","NCBI:4710","Arecaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Hasora badra","c(""NCBITaxon:218730"", ""NCBI:218730"", ""https://tree.opentreeoflife.org/opentree/ottol@201914"", ""GBIF:1945227"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Hasora chromus","c(""NCBITaxon:218732"", ""NCBI:218732"", ""https://tree.opentreeoflife.org/opentree/ottol@201912"", ""GBIF:1945225"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Hesperia florinda","c(""NCBITaxon:218735"", ""NCBI:218735"", ""GBIF:5142261"", ""https://tree.opentreeoflife.org/opentree/ottol@201908"")","RO:0002470","eats","NCBI:4609","Cyperaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
